Epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
TrainLoss,0.9527120206719523,0.26370976603170954,0.1711744244403041,0.12749797932660656,0.09798617722160781,0.08107325519476809,0.06560001634299628,0.054028064892220215,0.04518264116469159,0.03730675405157464,0.03115292961325949,0.026658011908168352,0.021585983233645495,0.017449196550184922,0.014219537302643172,0.011366580620031756,0.009009614909020091,0.0071002082533832556,0.005296279581314298,0.004675141564927308,0.003235896466548608,0.0024703633820097933,0.0024978379105979297,0.001767853148628338,0.0014701252705469699
TestLoss,0.3156657813800664,0.18804769358255818,0.14224184435332501,0.11598956776499937,0.09864744014560563,0.08887478187120272,0.08736696125367727,0.07901229826649474,0.07658737988868446,0.0755310157353362,0.07557004264664918,0.08130797626451763,0.07056695313711983,0.07128012378986189,0.07180107034532106,0.0726020901661056,0.07111036542785688,0.07091875431987192,0.07251003543141554,0.07265723987416095,0.07400936722167818,0.07469568544747399,0.07508655272786156,0.0756990931922744,0.07772663829346747
TrainAcc,71.22166666666666,92.32333333333334,94.95666666666666,96.18333333333334,97.14,97.57833333333333,98.05,98.42166666666667,98.70833333333333,98.92833333333333,99.11666666666666,99.24166666666666,99.44333333333333,99.555,99.66166666666666,99.74666666666667,99.85166666666667,99.89833333333333,99.92833333333333,99.94333333333333,99.98,99.99,99.98,99.99333333333334,99.99333333333334
TestAcc,90.45,94.42,95.72,96.33,97.03,97.05,97.33,97.61,97.64,97.6,97.68,97.5,97.85,97.81,97.94,97.87,98.05,98.11,97.98,98.1,98.11,98.15,98.12,98.14,98.16
