Epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
TrainLoss,0.5824978148250946,0.3726628692165367,0.34174429302784937,0.3256327038062915,0.31498655931019326,0.30762990232088416,0.3018395313258364,0.2970451955347935,0.29334386649416455,0.2900851259290028,0.2874544860044522,0.2848533466617182,0.2827434726456589,0.28088287618368674,0.2791070371929771,0.2778308334381087,0.2763694880772501,0.2748641240825531,0.2735766825327741,0.2726330447521037,0.27177460793493147,0.2705389863487754,0.26962272918173497,0.26869472877176076,0.26782728447271054
TestLoss,0.3779321456728857,0.33447275829466083,0.3164288316487889,0.30505750085451183,0.29696095906952513,0.2916954865419789,0.2900468392792759,0.28634778325316274,0.2828633465061459,0.2836562105089049,0.2789510409996102,0.2787983947539631,0.27715614372039143,0.27743692686663396,0.27797733251995677,0.2743441770442679,0.2743694617448351,0.2725328863185795,0.27306858197892014,0.2704541403564471,0.2720708776312538,0.2696185914587371,0.2695130978864205,0.2696120756902272,0.2696023091815318
TrainAcc,85.51166666666667,89.74666666666667,90.55333333333333,90.89,91.22833333333334,91.39166666666667,91.58333333333333,91.69666666666667,91.81,91.93333333333334,92.01,92.06666666666666,92.13333333333334,92.15166666666667,92.27333333333333,92.26166666666667,92.26666666666667,92.38,92.46833333333333,92.42833333333333,92.52,92.50166666666667,92.555,92.59666666666666,92.60333333333334
TestAcc,89.94,90.89,91.24,91.65,91.63,91.86,92.02,91.93,92.09,92.01,92.07,92.2,92.23,92.2,92.18,92.27,92.36,92.1,92.3,92.25,92.29,92.3,92.35,92.46,92.4
