Epoch,Train acc,Train loss,Test acc,Test loss
0,41.04,1.5927371051915162,51.06,1.3727142403397379
1,58.436,1.1620648288360946,62.65,1.0511109693140923
2,66.638,0.9397502799168267,66.24,0.9651377955569497
3,72.162,0.7921953230257839,70.93,0.8332484968100922
4,75.736,0.6913736810922013,72.03,0.8063997973369647
5,78.44,0.6104452601631584,73.15,0.7853641698632059
6,80.882,0.5433762773223545,74.89,0.7594073520431036
7,82.986,0.4877742369613989,74.43,0.7738097604317001
8,84.416,0.4413087125629415,75.49,0.7546436254736744
9,86.064,0.3973559434609035,75.1,0.7790848533563977
10,87.14,0.35841859229232953,75.89,0.773529136859918
11,88.746,0.31668638639971425,75.95,0.7722058579137053
12,89.674,0.2898506259216982,75.49,0.7913634150843077
13,90.396,0.2673226213249404,76.26,0.8074222772936278
14,91.44,0.2391536765924805,76.15,0.8809661921821063
15,91.936,0.2235780962173591,76.22,0.8646832214126104
16,92.894,0.20059124368916997,76.4,0.9275884741469275
17,93.176,0.19199877313297728,76.61,0.923845415628409
18,93.818,0.17244006590465147,76.47,0.9492666200746464
19,94.156,0.16439758936691162,76.41,0.968103242071369
20,94.318,0.15818051704207955,76.7,1.002170205116272
21,94.8,0.14838919388916333,76.35,0.9470979880683029
22,95.14,0.1360993025743443,77.43,0.9799832445156725
23,95.486,0.127401021968983,75.95,1.079560762719263
24,95.306,0.13134762868666283,76.65,1.0437534685376324
25,95.696,0.12137597479173899,77.35,1.0241388776634313
26,95.876,0.11837598275574272,77.35,1.0111951394171654
27,96.122,0.11071969290047198,77.9,1.025318162350715
28,96.268,0.10613685807741968,77.06,1.0251610045191608
29,96.396,0.10263575337198384,77.2,1.0588770772837386
30,96.252,0.1062167561029458,77.69,0.9919168586972393
31,96.526,0.09584659806278813,77.7,1.0912523888334442
32,96.68,0.09269094692728937,77.17,1.0927054421811164
33,96.762,0.0901830448719013,77.13,1.1496749150602124
34,96.8,0.09229680105729406,77.18,1.1019467160671572
35,96.99,0.08336667953740301,77.17,1.1459623428085182
36,96.85,0.08966277664898874,77.37,1.0895139522190336
37,97.08,0.08145452606851411,77.14,1.1565645887881895
38,97.034,0.08171692807846667,77.8,1.1666749497003193
39,97.234,0.07971443973786538,77.81,1.1476325060747847
40,97.332,0.07515278773244156,77.04,1.1642131911048406
41,97.196,0.07918479693505694,77.78,1.1466635963584804
42,97.342,0.07492586646390997,77.61,1.175578358052652
43,97.33,0.07345096324749119,77.73,1.1792809261551387
44,97.622,0.0685260966622635,77.77,1.1776746104035196
45,97.626,0.06741582516990506,77.47,1.2544648790661292
46,97.806,0.06281115152918355,78.31,1.1777942437159865
47,97.684,0.06652921662592065,77.14,1.2520197773281532
48,97.65,0.06756190222371226,78.07,1.182435027028941
49,97.684,0.06635806615323857,77.71,1.161593124836306
50,97.8,0.06323354681382132,77.77,1.202987888945809
51,97.81,0.06239296012865308,78.22,1.1509566058086445
52,97.796,0.06125053822222497,77.94,1.1875757605214663
53,97.874,0.06237109822085332,78.26,1.1563379077971736
54,97.874,0.06009386578584304,77.16,1.2698394663726227
55,97.99,0.05753144985088683,78.21,1.2147702846346022
56,98.17,0.05264489846232602,78.13,1.256272914288919
57,97.772,0.06228990175063386,77.7,1.2041640704191183
58,98.122,0.05299871175221222,78.1,1.2278132219857807
59,98.114,0.05350417216353671,78.25,1.2130912761145
60,98.32,0.04946749344649141,78.3,1.241678018735934
61,98.17,0.05247964606860943,78.11,1.2172977267941343
62,98.22,0.05301643727594972,77.77,1.2519163428982603
63,98.144,0.052253950658775965,77.81,1.270179734954351
64,98.36,0.04655938627331725,78.71,1.2255918081802657
65,98.1,0.054405339992941,77.63,1.271602291849595
66,98.26,0.0472480195135002,78.33,1.268952017343497
67,98.228,0.049286212599443276,78.23,1.2483240245263787
68,98.508,0.044297930540378824,78.27,1.2805231417281717
69,98.116,0.05352287009760947,78.82,1.2133364428447773
70,98.608,0.041072343334393656,78.7,1.2284297686588914
71,98.59,0.04181821487874955,78.24,1.2963712011711508
72,98.368,0.05026513628561593,78.49,1.2471922070165224
73,98.526,0.04412967599856922,78.81,1.256191766714748
74,98.626,0.039663597971767835,78.3,1.315945202036749
75,98.348,0.046839504594119064,78.43,1.2647889060310171
76,98.554,0.04363402354357111,78.24,1.283885632134691
77,98.506,0.04403130619374611,78.83,1.2309669339204137
78,98.59,0.04076606239718587,78.96,1.2746798381020752
79,98.594,0.040700798129539015,78.89,1.2442575564867333
80,98.594,0.039763528330827996,79.18,1.3080102748508695
81,98.534,0.04248953198470995,78.72,1.3380784362177305
82,98.462,0.04346643293174007,78.56,1.2776124492476257
83,98.654,0.036985085600667905,78.83,1.2877931806105603
84,98.794,0.03516536707545647,78.35,1.288963158673878
85,98.452,0.04260283180028963,78.53,1.2970985755135742
86,98.652,0.039553151917917764,79.4,1.2673338908183425
87,98.564,0.04009744064683509,78.03,1.3150401862361762
88,98.536,0.042361749970899594,79.41,1.2218581407885007
89,99.016,0.02833190234169564,79.06,1.3544821482670457
90,98.662,0.037458344467777446,79.3,1.2787954056564765
91,98.708,0.03651082979799832,78.85,1.2904869717887686
92,98.63,0.03854240908000447,79.02,1.2855225235601015
93,98.926,0.032041105040101346,78.91,1.2948817859722088
94,98.8,0.03589769399128235,79.02,1.3086357305321512
95,98.882,0.03328475923827656,78.78,1.334213877780528
96,98.832,0.03415254354113689,79.12,1.3198272065271306
97,98.876,0.03262531515145365,78.82,1.328059984158866
98,98.714,0.03594589928019782,79.32,1.3239509297322622
99,98.718,0.03844537385909096,78.72,1.3139885264106943
