Epoch,Train acc,Train loss,Test acc,Test loss
52,94.398,0.15424472544237475,74.27,1.2888008725794056
53,94.244,0.1504540332138081,75.18,1.2712248850472365
54,94.492,0.1490027939000398,74.51,1.3125971163375467
55,94.34,0.15021681785583496,75.05,1.2916938858696176
56,94.814,0.13961109575217642,73.95,1.3355612317218055
57,94.672,0.1423694687750181,74.49,1.325574789620653
58,94.482,0.14807961103708847,74.63,1.3354344881033595
59,94.636,0.14196536498492027,74.53,1.3390524228916894
60,94.896,0.13620084295492343,74.35,1.3921527379675755
61,94.956,0.1375561406564377,74.24,1.3949911888641646
62,95.19,0.12985483128244005,74.01,1.37466798477535
63,95.19,0.1302751483362349,74.48,1.404214616063275
64,95.234,0.13152093878563711,73.73,1.4318096630180939
65,95.236,0.1311949211961168,74.07,1.4447166889528684
66,95.204,0.1299297627147354,74.38,1.44587013238593
67,95.25,0.12820934590971683,73.83,1.4954094803785976
68,95.456,0.12215302301489789,74.25,1.436637208431582
69,95.99,0.11168624239656931,74.3,1.4260931943036332
70,95.512,0.11993759965328761,74.52,1.4612231556373307
71,95.412,0.12458941638660248,74.43,1.4658628996414473
72,95.476,0.1235938652768693,74.26,1.480530066580712
73,95.572,0.11692011799387005,74.92,1.4627027737943432
74,95.676,0.1169165595460807,73.93,1.4995355523085292
75,95.75,0.1149329484423713,74.21,1.5081922615630716
76,95.906,0.11057427979986686,74.24,1.4909405866755714
77,95.846,0.11015802359356143,74.26,1.5530317742613298
78,95.882,0.1098939823105817,74.36,1.5503532267824005
79,95.806,0.11204032648516737,74.2,1.5367244821560533
80,96.048,0.105990112237537,74.36,1.5496766491781306
81,95.772,0.11324168727411639,74.36,1.5376407149471814
82,95.904,0.11014153826457765,74.29,1.5447451985335048
83,96.364,0.09923755962049108,74.06,1.5905515098873573
84,96.258,0.10247899870128582,74.15,1.5843465803544732
85,96.104,0.1034048266966096,74.28,1.5798258924786048
86,95.986,0.10855346524616337,74.4,1.5995369100872474
87,96.004,0.10647542087737556,74.08,1.582326595541797
88,95.956,0.10923097190230399,74.54,1.5852812189090102
89,96.37,0.0992589804493939,74.2,1.6131881943231896
90,96.306,0.09844894432331748,74.0,1.6097681620452977
91,96.536,0.09467588721171898,74.02,1.6181236905387686
92,96.256,0.09896958312091163,74.75,1.6142791547352755
93,96.57,0.09415071059132704,74.42,1.6506323422057718
94,96.278,0.09887141411852501,74.35,1.6141947439954252
95,96.412,0.09606184487414482,74.3,1.6558079711998566
96,96.386,0.09810545674675261,73.92,1.6746366416351706
97,96.456,0.09470494406397843,74.53,1.6341822826409642
98,96.534,0.09397810957658931,74.09,1.6829056800166262
99,96.544,0.0917918864266037,74.87,1.6561885559106175
