Epoch,Train acc,Train loss,Test acc,Test loss
0,50.552,1.3726517649562768,58.91,1.1588718694976614
1,66.486,0.9500764875155886,68.69,0.8925815624526784
2,73.128,0.7639936984652449,69.56,0.8645250435116925
3,77.214,0.6512946629768137,73.19,0.7803758937346784
4,80.138,0.560248715569601,72.92,0.8075457139860226
5,82.936,0.48555100642506727,74.95,0.7582044971140125
6,84.9,0.4269090093234006,76.11,0.7546242437785184
7,86.346,0.386023747036829,75.96,0.8046122049983544
8,88.054,0.3374887368715633,76.31,0.8034831685355946
9,88.96,0.3049612512521427,75.63,0.8222568314286727
10,90.054,0.2768759153535604,74.9,0.8920627915406529
11,91.332,0.24199845468449166,75.63,0.9169355238540263
12,92.278,0.21509296427983457,76.24,0.9131049762798261
13,92.706,0.2038866748933292,75.87,0.9830325162863429
14,93.402,0.18394633026226706,76.28,0.9953738737709915
15,93.728,0.17507966848857262,76.02,1.0160245110717
16,93.962,0.16807819569430998,76.17,1.0296511250206186
17,94.638,0.14878342234913042,76.53,1.0510517698300035
18,94.864,0.14316538801354825,76.92,1.079188286503659
19,94.896,0.1416484324637886,75.05,1.2289024221746228
20,94.61,0.14870730855161576,77.52,1.109917999822882
21,95.538,0.12713306392912213,77.11,1.0931159914294375
22,96.162,0.10603788182082231,76.52,1.15824088491971
23,95.79,0.1205566309421035,76.25,1.1774789094924927
24,95.182,0.13801953371833353,76.58,1.1604956335659269
25,96.292,0.10345458309106587,76.82,1.192509236215036
26,96.116,0.10766811843704233,76.21,1.3252608421482617
27,96.254,0.10508599592482343,75.73,1.3085741046108776
28,96.344,0.10425140939252761,76.24,1.2715486084358603
29,96.602,0.09597622031998604,75.26,1.3257362065435965
30,96.1,0.10666715235108762,77.24,1.2987484562246105
31,96.24,0.10509859771012803,77.38,1.233010791525056
32,96.916,0.08830830686585144,77.48,1.2181842764721642
33,96.998,0.0843285634599226,77.38,1.2634569738484636
34,97.042,0.08293667708373512,78.04,1.285620984397357
35,96.94,0.08728509489685068,77.91,1.3012756991990004
36,96.464,0.10192582456637984,77.95,1.265487538862832
37,96.792,0.09138037578281387,77.54,1.3278952014597156
38,97.162,0.08195528135303874,77.69,1.3807413645937472
39,97.438,0.07070308941585557,77.44,1.3865223572224001
40,97.108,0.08363305401447636,77.41,1.418320107309124
41,97.132,0.08515985135960838,77.46,1.3833299694181997
42,97.152,0.08031338180565392,77.6,1.40219141335427
43,97.174,0.07981377218128241,78.2,1.356780612016026
44,97.44,0.07367856675268286,77.03,1.379582915879503
45,97.572,0.06861768323627998,76.83,1.4469530016561098
46,97.084,0.08342091583044213,77.74,1.4170832807504679
47,97.296,0.07890744387741437,78.19,1.3982684219939798
48,97.588,0.06830476858186275,77.96,1.3918515504161013
49,97.86,0.06324924074489709,77.25,1.496050640752044
50,97.398,0.07432527722948043,77.73,1.4217055870007864
51,97.788,0.0645818351184392,77.78,1.4200548197649703
52,97.716,0.06663895483888552,78.13,1.4323988798298413
53,97.612,0.06960380402789035,77.95,1.454620377926887
54,97.41,0.07770533574616437,78.49,1.4483826733842682
55,97.654,0.07006494357557896,78.17,1.4394287889516806
56,97.716,0.06426171802968035,78.34,1.447841439820543
57,98.354,0.04835187386819031,78.1,1.4809769210936148
58,97.936,0.05978669473291625,78.09,1.4490593792516975
59,97.688,0.06723369557715361,77.72,1.5397713199446472
60,97.6,0.07251596580500073,77.57,1.4504652098764348
61,98.004,0.05900407963506211,77.23,1.5397000991845433
62,98.008,0.05665747927206442,77.59,1.559138765063467
63,97.848,0.062470424970340395,78.41,1.5590808557558664
64,97.92,0.06137199194380142,78.44,1.5097177337996568
65,98.098,0.05546146044459985,78.5,1.4947796645043772
66,98.072,0.05562049409081621,77.78,1.556455122519143
67,98.26,0.0519254568963052,77.95,1.5655697757684732
68,98.072,0.0534750891508787,77.61,1.595221917840499
69,97.906,0.06121861224736818,77.75,1.6002715222443207
70,97.708,0.06785216614725473,77.65,1.585365908809855
71,98.202,0.05335276703888555,77.39,1.5527508703968194
72,98.45,0.04575966790025515,77.95,1.5465013648890242
73,98.12,0.05798731058778818,78.13,1.6151991358286217
74,98.01,0.05887302169588197,78.78,1.5590933621684206
75,98.136,0.05509616798349678,77.82,1.6014133918134472
76,98.402,0.04560667421886712,78.57,1.6049662835990326
77,98.27,0.05171859750340757,78.01,1.6297405241410943
78,98.178,0.054936810164972,78.28,1.6404523366614232
79,98.398,0.04743049695314911,78.26,1.6208332218701327
80,98.408,0.048126073563685805,77.38,1.7317696055279503
81,98.294,0.050838944581670736,78.61,1.6288299877432328
82,98.248,0.05213973443577652,77.77,1.6590042959285687
83,98.364,0.04831760250957316,78.49,1.5950056510635569
84,98.344,0.049166807989992414,78.53,1.6658242963537384
85,98.39,0.049273024509956256,77.83,1.7127805902988096
86,98.496,0.043226131525359895,78.26,1.686361019369922
87,98.36,0.04911599212619083,77.36,1.7397406448291828
88,98.08,0.059090450782414594,78.52,1.6586721139618112
89,98.502,0.04446461642874986,78.61,1.6367514020279994
90,98.602,0.041912726283965446,78.51,1.6648093461990356
91,98.758,0.03679860113797497,79.1,1.6375166487090196
92,98.424,0.04859278139332548,78.63,1.7387884862815277
93,98.25,0.053872081167820864,77.84,1.7084939049769052
94,98.4,0.046816459867050464,78.41,1.7273223286942592
95,98.358,0.04946835749641792,78.42,1.7271146729022642
96,98.638,0.03889349356765294,78.36,1.741305354275281
97,98.62,0.04103499327523067,78.14,1.743491408945639
98,98.58,0.04415214548418608,78.67,1.768453732321534
99,98.372,0.04913747951994552,78.81,1.6827496524098553
