Epoch,Train acc,Train loss,Test acc,Test loss
0,31.418,1.8268671547970199,35.93,1.7703552396991584
1,47.682,1.4464322035879735,50.75,1.3638085624839686
2,56.27,1.2278877589708703,57.07,1.2133412421504153
3,62.774,1.0578137114834603,61.02,1.1119340469565573
4,67.74,0.9208534480360768,66.7,0.9830784993835643
5,71.958,0.8062054681046235,69.77,0.8982064648519589
6,74.852,0.7263099087016357,68.54,0.9314822011356112
7,76.994,0.6619782992031263,72.19,0.8377807743941681
8,79.238,0.6010870705632603,73.27,0.8043193696420404
9,80.596,0.5577322819348797,74.3,0.7770834746240061
10,81.992,0.5185482490550527,73.06,0.8043839478794532
11,83.46,0.4768091938684664,74.31,0.8016124892083905
12,84.69,0.4408794808418245,74.76,0.7604905351807799
13,85.666,0.4130816545023028,74.9,0.8035361502743974
14,86.722,0.383505775762336,73.62,0.9005640631989588
15,87.678,0.3567945868005533,75.49,0.787992411776434
16,88.744,0.32565144943001934,76.42,0.774742226811904
17,89.34,0.30569265942896723,73.95,0.8850202839585799
18,90.106,0.28626738229523535,76.03,0.8321228231055827
19,90.542,0.27254687889914986,76.43,0.8243969422352465
20,91.56,0.24560733981754468,76.37,0.8401661386972741
21,91.724,0.23635910895398204,76.36,0.8999467394019984
22,91.96,0.23184740718673258,76.76,0.9125005319903169
23,92.89,0.2048007643036068,76.66,0.8974939237667036
24,93.258,0.19291715857470432,76.66,0.927342873585375
25,93.468,0.18428389010641277,75.69,1.0029622535162335
26,93.458,0.187208997309589,77.16,0.852123391024674
27,94.118,0.16834541535019265,77.02,0.8880519293531587
28,94.372,0.1615417849968004,77.42,0.9169224266764484
29,94.374,0.16302014296621922,76.33,0.9776711826083027
30,94.342,0.16160921802949113,77.14,0.9388087399398224
31,95.47,0.13316982446233636,77.5,0.9477465748786926
32,95.26,0.13574092855195866,76.47,1.0158026603203785
33,95.156,0.13969365996129982,77.66,0.9581722179545632
34,95.234,0.1384928047161578,77.92,0.9003744313988504
35,96.026,0.11776186897874336,77.21,0.9399055785770658
36,95.784,0.12050480903376398,77.5,0.9566512673716002
37,95.984,0.11779151982663537,78.24,0.9289387426798856
38,95.688,0.12434764549402935,77.28,0.983173252661017
39,95.948,0.11542819869583068,77.4,1.031138014944294
40,96.432,0.10534777117850226,77.85,0.9917945952355107
41,96.236,0.1064370647168068,77.66,0.9809098017366626
42,95.806,0.12217266501291939,78.2,1.0324852142152907
43,96.574,0.10168909069503207,78.09,0.9968818041342723
44,96.836,0.09265553203585279,77.94,1.0362638899042635
45,96.78,0.09294383027031065,76.86,1.1192085003551049
46,96.656,0.09836150503352932,78.42,0.9843228383909298
47,96.982,0.08796501720843412,78.13,1.019701362410678
48,96.304,0.10478776848405752,78.34,0.9676546378980709
49,96.768,0.09206537617718244,78.42,1.0010678549356098
50,97.098,0.08475288105151994,77.94,1.010395109653473
51,97.22,0.08187256001955484,78.42,1.048590919639491
52,96.782,0.09556728986251499,78.31,1.0512424375437484
53,97.324,0.0788612767025028,78.95,0.9996705568289455
54,97.336,0.0776783543426896,78.88,1.0169830393942096
55,97.1,0.08363038680666243,78.04,1.0364419229422943
56,96.916,0.09120497475747409,78.24,1.015174721615224
