Epoch,Train acc,Train loss,Test acc,Test loss
0,53.394,1.2990811294911768,63.53,1.0324107687684554
1,67.166,0.9312038301202037,68.67,0.9029059296921839
2,71.602,0.8091356446371054,70.65,0.8341538264781614
3,74.464,0.7326322018033098,72.22,0.797026575366153
4,75.968,0.6803752350837678,73.41,0.7700678660899778
5,77.542,0.6342290139869046,74.81,0.7426682054242001
6,78.746,0.6019749608643524,74.91,0.7336761106418658
7,80.03,0.5708808156535449,74.75,0.7380349349371994
8,80.91,0.5412664611626159,75.0,0.7222716551792773
9,81.708,0.5191837307589743,75.54,0.7190815376330025
10,82.412,0.499256264904271,75.35,0.7351979077616825
11,82.99,0.4785407389826177,76.0,0.7158556184436702
12,83.572,0.46316525324836105,75.17,0.7449186904520928
13,84.326,0.44597893408344835,75.87,0.7337878063509736
14,84.728,0.4296438233245669,74.47,0.797304837764064
15,85.052,0.417516623768965,75.67,0.7517257302622252
16,85.818,0.4027388401501014,75.59,0.76913905407809
17,86.18,0.39097587699475495,76.18,0.7511809075934978
18,86.322,0.38364661330609673,75.69,0.7828093084353435
19,87.04,0.36991754658234394,75.98,0.7832014394711845
20,87.268,0.3551159004497406,75.78,0.8004044652739658
21,87.656,0.34919985705781775,76.03,0.8027149163469484
22,87.75,0.34023903146424256,76.03,0.8169462231895591
23,88.1,0.33304321773521733,75.17,0.8487865766392478
24,88.502,0.3224085194375509,75.67,0.8167615962933891
25,88.57,0.31564394466559903,75.44,0.8268183266060262
26,89.038,0.30787111971231984,75.99,0.8360842587072638
27,89.3,0.2987308926746973,76.43,0.8498623929446256
28,89.296,0.2956434625493901,75.44,0.8578229154212565
29,89.532,0.2876089603242362,75.78,0.8666177161886722
30,89.912,0.2793527003901694,76.46,0.8652563385571106
31,90.146,0.27207023244532175,75.37,0.9137733589999283
32,90.252,0.2701510741658833,75.78,0.8897717361208759
33,90.46,0.26082326721428606,75.81,0.9238194230991074
34,90.464,0.25965322744663416,75.14,0.9365873857389523
35,90.992,0.25122795547442056,75.62,0.9335937213294113
36,91.054,0.2479785706304833,75.74,0.9673734197888193
37,91.142,0.24482829470539946,75.11,0.9808215574373172
38,91.286,0.24033708115825264,75.28,0.9889654917053029
39,91.36,0.23489914851649032,75.38,0.9818394414231747
40,91.614,0.23021290100672664,75.27,0.9923412335824363
41,91.51,0.23074780334063502,74.97,1.0197493562215492
42,92.038,0.2190700181000068,74.97,1.033960932417761
43,91.952,0.21895431959644304,75.25,1.045787189580217
44,91.952,0.2181146134577139,74.86,1.0562239575989638
45,91.98,0.21552637114625453,75.87,1.040398573950876
46,92.366,0.20833678696009203,75.16,1.0745790589459334
47,92.378,0.20663568882457437,75.41,1.0731795837607565
48,92.262,0.20992018754982278,75.06,1.0859560370445251
49,92.41,0.2040763162552853,75.19,1.0786642975445035
50,92.592,0.20017768823734636,75.13,1.0997249582145787
51,92.87,0.19691550443925515,74.02,1.1700247435630122
52,92.78,0.19559455348555085,75.76,1.1019359204588057
53,93.022,0.19033174811269316,74.82,1.1375949292243281
54,93.124,0.1863964455931083,75.06,1.1379079343397407
55,93.246,0.18435503235634634,75.65,1.1521399236178096
56,93.07,0.18815547911940939,75.39,1.148025852215441
57,93.382,0.1788528644863297,75.09,1.139082842989813
58,93.366,0.18130805421515803,75.15,1.1817122916632061
59,93.486,0.17726977908855204,75.13,1.1963007216212116
60,93.602,0.17427294356438816,74.62,1.2048536380635033
61,93.416,0.17646427212468804,74.27,1.1965964255453665
62,93.46,0.1767266288094813,74.73,1.207671222807486
63,93.94,0.1659214341693827,75.14,1.2160305984412567
64,93.74,0.1683221576959276,74.71,1.2345429319369643
65,93.704,0.1677472120736871,74.17,1.2662714063366758
66,93.708,0.1676280614550766,74.55,1.271692982957333
67,93.95,0.16258564568541545,74.86,1.2344155032423478
68,94.098,0.15850655982256545,74.52,1.2977190462848809
69,93.98,0.16249775407297531,74.37,1.2884459940693047
70,94.262,0.15580575177660377,74.19,1.2918243845806847
71,94.038,0.1595336753027061,74.94,1.2803205198879484
72,94.22,0.15257994010282294,74.12,1.3443642484990856
73,94.362,0.15123862247256672,74.98,1.295498269268229
74,94.398,0.14948225990318886,74.88,1.315206796308107
75,94.228,0.15604139492868463,74.95,1.3301230284232128
76,94.586,0.14593599583296216,74.87,1.3324584364891052
77,94.566,0.1472138748277941,75.15,1.3161089178882068
78,94.558,0.14623168088934002,74.61,1.362338813799846
79,94.486,0.1489058292716208,74.77,1.3352077754237983
80,94.406,0.14712632440811838,75.21,1.3340590324582933
81,94.828,0.13989731007257997,74.85,1.3766667005382007
82,94.792,0.13905405331298212,74.7,1.3869279302373718
83,94.746,0.1417701556668867,74.78,1.397070556501799
84,94.884,0.1373144547023889,74.61,1.391994405396377
85,94.966,0.1363553820878191,75.21,1.3697051971773557
86,94.732,0.13854660916968684,74.56,1.4141167274004296
87,94.812,0.13747772718291454,74.72,1.4139635804333264
88,95.06,0.13302845945176872,74.5,1.4632455525518973
89,94.832,0.1372369234938451,74.62,1.4465242360211625
90,95.076,0.13262585440979285,74.67,1.4628967544700526
91,95.274,0.1269323845224841,75.1,1.4607081126563157
92,95.2,0.1303485342875466,74.62,1.462919865982442
93,95.032,0.13086779985357733,74.98,1.4561211202718034
94,95.084,0.1330473312484029,74.74,1.4695956073229826
95,95.268,0.12620786019622365,75.03,1.4444972103155111
96,95.22,0.12599209637936118,75.04,1.4628977866112431
97,95.476,0.12242420536020528,74.9,1.5006733536720276
98,95.216,0.12724781437488772,74.92,1.5228243198575853
99,95.262,0.12598115343914923,74.8,1.4853291564349886
