Epoch,Train acc,Train loss,Test acc,Test loss
0,40.764,1.6136057035392508,50.5,1.3716538782361187
1,54.206,1.2634234705849376,56.27,1.2033160351499725
2,59.876,1.1165688815324202,60.85,1.085436402242395
3,63.446,1.0198532942006044,63.63,1.0119148560717135
4,65.852,0.9573880932520112,65.72,0.961000542851943
5,67.662,0.9078110090606962,67.08,0.9288561864744259
6,69.118,0.8694338688765035,68.54,0.8943194075475766
7,70.384,0.8377225388346425,68.95,0.883774217171005
8,71.272,0.8136614327845366,69.83,0.8628634953800636
9,72.036,0.7902983878274707,69.99,0.8583802286582657
10,72.898,0.7702115431923391,69.31,0.856590371343154
11,73.496,0.7554649248757326,70.44,0.8446543661853935
12,73.83,0.7413404022183869,70.92,0.8356103376497196
13,74.22,0.7286396418386103,71.5,0.8223091560074046
14,74.806,0.7157813248884343,71.25,0.8226445475711098
15,75.036,0.7065094567625724,71.27,0.8133252579954606
16,75.482,0.6961555391778727,71.38,0.8161019931865644
17,75.746,0.6886553695744566,71.58,0.8257967097849785
18,75.968,0.6797489690811128,71.72,0.8212455073489419
19,76.116,0.6722554540085366,71.63,0.8089430030388168
20,76.642,0.6658931846356453,71.54,0.8162321418146544
21,76.896,0.6574502037766644,71.97,0.8105607357206224
22,76.882,0.655612157738727,71.67,0.8141361693792706
23,77.074,0.6484866962408471,71.93,0.8028253641309617
24,77.104,0.643518707712593,71.74,0.8088288435453101
25,77.482,0.637106572346919,71.74,0.8155280019663558
26,77.512,0.634702647586003,71.91,0.8061704401728473
27,77.864,0.6279470643881336,72.01,0.8064622630046893
28,77.668,0.6267497547142341,72.31,0.8124588267712654
29,77.864,0.6219774812383725,72.31,0.8093052672434456
30,78.366,0.6160989714705426,72.21,0.809927545016325
31,78.258,0.6118606137650092,72.13,0.8024713359301603
32,78.36,0.612173107350269,71.54,0.8224971520749829
33,78.44,0.6099454529602509,72.15,0.8146440997908387
34,78.512,0.6043854715574123,71.97,0.8038526705548733
35,78.756,0.6008291802442897,71.91,0.8106605010696605
36,78.658,0.6027552545680415,73.05,0.8068320698375944
37,79.044,0.5940535855872552,72.26,0.8151285980321183
38,79.402,0.5929747233762765,72.58,0.8115396469454222
39,79.088,0.5918462495974568,72.63,0.8112666908698746
40,79.118,0.5902875774656721,73.3,0.7955095571807668
41,79.27,0.5855877154775898,73.17,0.7925531886800935
42,79.378,0.582967426542126,73.12,0.8068227088904079
43,79.474,0.5804232597503516,72.36,0.818325897560844
44,79.378,0.5801525971163874,72.8,0.8042055858841425
45,79.616,0.5766584917407511,72.51,0.813369428809685
46,79.586,0.5774477940538655,72.52,0.8099712495562397
47,79.574,0.5730874905805758,72.39,0.8174045455606678
48,79.736,0.5712233325252143,72.44,0.821035324772702
49,79.852,0.5684431069494819,72.35,0.8117122122004062
50,79.966,0.5673821255221696,72.78,0.809488940842544
51,79.634,0.5695777482083996,72.83,0.8097415377822104
52,79.956,0.5639587444112734,73.17,0.8007233625725855
53,79.86,0.5632441205441799,73.16,0.8040639433679702
54,80.098,0.5603693754166899,73.26,0.8103369240519367
55,80.226,0.5576024511281181,73.09,0.8050495242770714
56,80.222,0.5570023740496477,73.05,0.8082217136515847
57,80.12,0.5573030778056826,72.98,0.8137719216226023
58,80.152,0.556641401232356,72.86,0.8201748502405384
59,80.346,0.5531569492938878,73.16,0.81234675872175
60,80.398,0.551325547801869,73.06,0.83169302080251
61,80.576,0.5498790961244832,73.2,0.8104498258119897
62,80.232,0.5511185597733158,72.74,0.8333469063420839
63,80.602,0.5477504795012267,72.94,0.8133570642410954
64,80.506,0.548842419062734,72.57,0.8238720833500729
65,80.486,0.5477664255730027,73.63,0.8090746055675458
66,80.824,0.5434757474133426,72.76,0.8192405225355414
67,80.834,0.5408943414383227,72.81,0.8232462783403034
68,80.594,0.5444269365133227,72.93,0.8170220436929148
69,80.722,0.5394773539679739,73.33,0.815435957305039
70,80.466,0.5435516036989744,73.03,0.8158500564249256
71,80.868,0.5380658822901109,73.56,0.8162098813660538
72,80.756,0.5409584004250939,72.69,0.8301049795331834
73,81.06,0.5361634893033206,73.13,0.809460141236269
74,80.986,0.5363812139424522,73.18,0.8098884986925728
75,80.896,0.533873067563757,73.08,0.8201024351240713
76,80.96,0.5338723187708794,73.06,0.8226056083848204
77,80.966,0.5348155493931392,73.15,0.8220937885815585
78,81.09,0.5314644340359037,72.81,0.8216773045213916
79,81.002,0.5322075421395509,73.04,0.81979973708527
80,81.016,0.5313523515411045,73.06,0.8213127919390232
81,81.028,0.5289648781956919,73.03,0.8239738065985185
82,81.072,0.5304548817369944,72.8,0.8293063353888596
83,81.074,0.5295295624629311,73.05,0.8233793558953684
84,81.144,0.5272441071165187,72.78,0.8271014584770685
85,81.272,0.5278433905080762,72.81,0.8270421790171273
86,81.354,0.5266765603781356,72.8,0.8257242818421955
87,81.226,0.5255673873759902,72.59,0.8366131608999228
88,81.34,0.5226909351318388,73.26,0.8181636763524406
89,81.384,0.5256139168806393,72.71,0.830170902270305
90,81.424,0.5216377513183047,73.31,0.818328619757785
91,81.384,0.5229141568131459,73.12,0.8191116105152082
92,81.574,0.5195599173950722,73.49,0.8148835920080354
93,81.614,0.5194494955222625,73.09,0.8162430343748648
94,81.51,0.5192211430395961,72.81,0.8262365339677545
95,81.526,0.5216921637277774,73.09,0.8224852688704865
96,81.524,0.5179281479409893,73.45,0.8142741465870338
97,81.52,0.519078234882306,72.78,0.836383044719696
98,81.702,0.5170728274623452,72.63,0.8325839533081537
99,81.56,0.5165291894274904,72.9,0.828033417086058
