Epoch,Train acc,Train loss,Test acc,Test loss
0,34.802,1.7636739732054494,41.55,1.6048293973826155
1,46.428,1.4606306565082288,48.39,1.4073965202403973
2,51.304,1.3341999526523873,53.8,1.2783889695058894
3,54.974,1.2377004336822979,55.53,1.2121570578104333
4,58.052,1.1594898987304219,57.86,1.1558952972858767
5,60.19,1.1071755465339213,60.56,1.09110752238503
6,61.67,1.0733138220694365,61.29,1.0728624885595297
7,62.65,1.0439597956664728,61.86,1.0630021547969384
8,63.582,1.021359540464933,62.61,1.0415765303599684
9,64.228,1.0010576397561661,63.19,1.0148721020432967
10,65.062,0.9828333805893998,64.21,1.0054254131981089
11,65.66,0.966760409914929,64.8,0.9906209382829787
12,66.0,0.956722423091264,64.17,0.9933501836619799
13,66.574,0.9429141429379163,65.36,0.9715601507621475
14,66.834,0.9360601581880809,65.43,0.9600633646868453
15,67.14,0.9247189717524497,66.03,0.9595120232316512
16,67.476,0.9178434482315923,66.08,0.9551730012591881
17,67.71,0.9084770135257555,66.54,0.9443722601178326
18,67.924,0.902676351539924,66.55,0.941504998297631
19,68.24,0.897320560787035,66.03,0.9549113753475721
20,68.32,0.8895706061816886,65.65,0.9597702924209305
21,68.574,0.8849802701674458,67.63,0.914849193790291
22,68.696,0.880262959948586,67.16,0.9292308846606484
23,68.868,0.8758448391314357,67.27,0.9220800580857675
24,68.996,0.8701626464838872,68.01,0.9051302067841156
25,69.312,0.8666196483785235,68.01,0.9075874482529073
26,69.376,0.8617924566159163,67.48,0.9276154773144782
27,69.654,0.8602506289701632,68.54,0.8991245951833604
28,69.71,0.8566745431221965,68.49,0.8909204934216752
29,69.662,0.8532741966149996,68.22,0.8957153656814671
30,70.026,0.8504179946296965,68.54,0.8860183569449412
31,70.094,0.8477031634286847,67.8,0.9017803412449511
32,70.258,0.8423891402876286,67.65,0.9125639796257019
33,70.368,0.8399694002497836,68.26,0.9047591799422156
34,70.504,0.8365415706658912,68.59,0.8747691776179061
35,70.548,0.8352216046179652,68.12,0.9109766475761993
36,70.548,0.8318916661355197,68.83,0.8775175047826164
37,70.778,0.8266138021293503,69.32,0.8637421689456022
38,70.744,0.8269006721199016,68.49,0.8940542423272435
39,71.034,0.8231741558865208,69.09,0.8670753278309786
40,70.958,0.821872536483628,68.76,0.8776825809780555
41,71.128,0.8187333595417344,69.39,0.8649480984180788
42,71.144,0.8163079142265612,68.82,0.8776276013519191
43,71.13,0.8175610448698254,69.04,0.8622353869148448
44,71.512,0.8126648178185953,69.13,0.8595547027225736
45,71.516,0.8121822647121556,69.66,0.8561031886293918
46,71.416,0.8096056784815191,69.3,0.8721570025516462
47,71.502,0.8085446589438202,69.75,0.8573671594450746
48,71.802,0.8049224345275509,68.16,0.8897851992257034
49,71.78,0.8016131006543289,69.42,0.8744314614730545
50,71.77,0.8005023752636922,69.01,0.8766022241568263
51,71.824,0.7998826094448109,68.71,0.8764208162887187
52,71.9,0.7997181496351881,69.43,0.87238830026192
53,71.926,0.7960875316349136,68.61,0.8734956957116912
54,72.07,0.7956241414979901,69.84,0.8528394027601315
55,72.02,0.7934116913229609,69.8,0.8628829197038578
56,72.026,0.794828295250378,68.94,0.8742136811908288
57,71.984,0.7928356620509301,69.87,0.863478387458415
58,72.168,0.7905342832703115,68.37,0.8940053001234803
59,72.212,0.7891052828725341,70.34,0.8550010625320145
60,72.21,0.7883822492626317,69.4,0.8584619383268719
61,72.23,0.7883160771311396,70.64,0.8417395994633059
62,72.23,0.7872976816218832,70.95,0.8309772256054456
63,72.416,0.7833252584233004,70.44,0.8503310227695899
64,72.456,0.7845494931616137,70.52,0.841731612440906
65,72.366,0.7826064466820348,70.24,0.8432578270948385
66,72.516,0.7822374189296342,69.93,0.8374187139016164
67,72.452,0.7817607633293132,69.59,0.8513834235034411
68,72.348,0.7798115890044386,69.85,0.8477083338966852
69,72.4,0.7792581864025282,70.15,0.8507500773743738
70,72.542,0.7778836660982703,70.17,0.8461846973322615
71,72.5,0.7778679022703634,69.91,0.8503218217741085
72,72.892,0.7728999045193957,68.81,0.8783483814589584
73,72.602,0.7745810178539637,70.33,0.8432995775077916
74,72.484,0.772377737342854,69.91,0.8491781806644005
75,72.806,0.7727503246053711,70.41,0.835997695409799
76,72.73,0.772185371202581,70.53,0.8428158563903615
77,72.844,0.7709803395259106,70.41,0.8456444876103462
78,72.706,0.7716690913947952,70.58,0.8347639848914328
79,72.972,0.7689594515144368,70.67,0.8308097757870638
80,72.778,0.7704237428162714,70.9,0.8273114509220365
81,72.936,0.7701706367990245,70.2,0.8419355342659769
82,72.778,0.7684909050421946,70.57,0.8331970444208459
83,72.802,0.7663964016358261,69.04,0.8776153597650649
84,72.924,0.7664801925801865,69.91,0.8559822417512725
85,72.948,0.7645729027135902,70.7,0.833882753607593
86,73.03,0.7656130636744487,69.98,0.8492632847798022
87,72.826,0.7646524878718969,69.57,0.859819397896151
88,73.028,0.7634578162751844,70.98,0.8326357935048356
89,72.826,0.7638040482235686,70.16,0.8442777832852134
90,73.056,0.7617559835429082,70.62,0.8303415631946129
91,73.14,0.761188353723882,70.56,0.8456993525541281
92,73.156,0.7626089051251521,70.2,0.8419669776023189
93,73.198,0.7602878246465912,70.83,0.8265207990815368
94,73.114,0.7613131756063007,70.7,0.8318716317792482
95,73.25,0.7601817463669935,69.32,0.8804388468778586
96,73.196,0.7589602412470161,70.57,0.8380692125875738
97,73.1,0.7608319557536288,70.17,0.8408284790908234
98,73.41,0.7569826830683462,71.11,0.8241521693483184
99,73.152,0.7566903305937872,70.6,0.8399273707896848
