Epoch,Train acc,Train loss,Test acc,Test loss
0,54.76,1.2611808458252636,63.78,1.0226380598695972
1,67.648,0.9176903078928018,69.35,0.8968211336980892
2,71.804,0.8032509050405848,71.35,0.8398075375375869
3,74.642,0.73355972843097,72.11,0.7963820763781101
4,76.564,0.6800847016941861,73.81,0.7664544084404088
5,77.954,0.6399221836453508,73.8,0.7683398150190522
6,79.068,0.6021112798882262,73.97,0.7571102735362475
7,79.802,0.5750203842244794,74.87,0.7425432371187813
8,80.872,0.5516065101489387,73.67,0.7721374766736091
9,81.796,0.5219654609327731,75.02,0.7492489369609688
10,82.46,0.5013960342273078,75.49,0.7415781926505173
11,83.014,0.48625326202348673,75.5,0.7536501514760754
12,83.684,0.4670265128697886,76.32,0.7377551873273487
13,84.272,0.4499348627255701,75.95,0.7418057088610492
14,84.65,0.43281523296442787,76.09,0.7485131032859222
15,85.208,0.41928869802171315,75.88,0.7654618666141848
16,85.91,0.40430523016873526,75.68,0.776701531078242
17,86.074,0.3971299258110773,75.54,0.7780864548079575
18,86.58,0.38070088826939275,75.62,0.7990853303595434
19,86.564,0.37498339042639184,75.67,0.805234869069691
20,86.948,0.36492761462698203,75.67,0.8075805872301512
21,87.54,0.3498368749533163,75.03,0.8440435619293889
22,87.556,0.34798337058033174,74.94,0.8330909564525266
23,88.174,0.3334178264869753,75.79,0.829917772284037
24,88.34,0.32627396064493663,75.5,0.857675547841229
25,88.572,0.31981392315281626,75.44,0.873916822898237
26,88.848,0.3099691604866701,75.28,0.86911386779592
27,89.056,0.30491551158525754,75.82,0.8774966722047781
28,89.256,0.2985340946585016,75.16,0.8904385513897184
29,89.47,0.2915170866510142,75.47,0.9032940857018097
30,89.692,0.28382250376979407,74.93,0.923981889893737
31,89.894,0.27955895544165543,75.22,0.9342711183089244
32,90.028,0.27539543885632856,74.91,0.9398565786548808
33,90.432,0.2647814633291396,74.79,0.983553249624711
34,90.516,0.26145554358697,74.75,0.9771015372457383
35,90.612,0.25934513185716346,74.88,0.9981866358201715
36,90.604,0.25589485070132234,74.64,1.0010665413699573
37,91.006,0.2467733441525713,74.89,0.9957585417771642
38,91.108,0.24621618853505614,74.77,1.014727131475376
39,91.412,0.23503376953208538,75.1,1.013638640506358
40,91.518,0.23411985524856221,74.99,1.031261085709439
41,91.384,0.23344954806368065,75.05,1.0364375650128232
42,91.72,0.22774284258675392,74.71,1.0527173778678798
43,91.442,0.23323458859987575,74.78,1.0571088285385808
44,92.032,0.21779407233076023,74.62,1.0845943425275102
45,91.988,0.21925989029657506,74.98,1.0900146372710602
46,92.166,0.21592456654971823,75.02,1.0981675054453597
47,92.354,0.21002827310348715,74.41,1.1117266114754012
48,92.138,0.21122317677339936,74.2,1.1655113025556636
49,92.612,0.2041655293739665,74.37,1.140513945983935
