Epoch,Train acc,Train loss,Test acc,Test loss
0,35.504,1.7582080602036108,44.42,1.5087769393679462
1,47.588,1.4229521095905158,50.39,1.3433521442775485
2,52.856,1.2994947037123659,54.93,1.2401431723486018
3,56.43,1.2128569364852613,57.5,1.1874124354954008
4,58.292,1.1616786645196588,58.19,1.155622764478756
5,59.624,1.1195157597132046,59.75,1.12362483106082
6,60.88,1.089021497370337,61.32,1.086677061606057
7,62.16,1.0646947207658186,61.41,1.0758772371690484
8,62.958,1.0435088973520967,62.96,1.0479986909069592
9,63.34,1.0254378730378797,62.36,1.057681779318218
10,64.41,1.00781268430183,64.14,1.0208986756167835
11,64.5,0.9971295563156343,64.14,1.0151595548738408
12,65.298,0.9814137871308095,65.0,0.9955527661721918
13,65.636,0.9695413461731522,64.47,1.0008073569853095
14,66.11,0.9588013180076619,65.37,0.9763746352135381
15,66.32,0.9475757790648419,65.66,0.9730698209774645
16,66.838,0.9374409157906651,65.26,0.9799779940255081
17,66.736,0.9310323031966948,65.43,0.9718227160127857
18,67.412,0.9225652768178974,66.71,0.9499722085421598
19,67.464,0.9175845694054118,66.77,0.948152871826027
20,67.652,0.91145150237681,66.47,0.945988079415092
21,67.876,0.9057302185336648,67.64,0.9302795582179781
22,68.13,0.9001290037503937,67.03,0.9353668161585361
23,68.076,0.8975093442460765,67.49,0.9196631252011166
24,68.302,0.8926487775409923,67.21,0.9340997225121607
25,68.558,0.8870723095086529,67.03,0.9315434935726697
26,68.698,0.884004808752738,67.1,0.9344402777997753
27,68.804,0.8805136831520158,67.29,0.9325650017472762
28,68.766,0.8789099557015597,67.26,0.9269865381566784
29,69.072,0.8741038220617777,67.44,0.9276448375062097
30,69.19,0.8700818033779368,67.66,0.9091531415528888
31,69.076,0.8680049453854866,68.13,0.9099786025059374
32,69.388,0.8641770033885146,68.3,0.9086578254458271
33,69.404,0.8619971351550363,67.78,0.9150109555147872
34,69.786,0.8585839866067443,68.09,0.9079575342468068
35,69.436,0.858601364485748,67.87,0.9080307574211797
