Time stamp,Power,avg_temp
1678231351.1220856, 0.0, 45.5
1678231351.3226259, 0.0, 47.75
1678231351.5231092, 0.0, 49.0
1678231351.7235749, 0.0, 49.0
1678231351.9240546, 0.0, 50.0
1678231352.124541, 9.027, 50.5
1678231352.3250332, 9.027, 50.5
1678231352.5253603, 9.027, 51.5
1678231352.7258387, 9.027, 52.0
1678231352.9263134, 9.027, 52.5
1678231353.1267824, 8.741, 52.5
1678231353.3272064, 8.741, 52.25
1678231353.527829, 8.741, 52.5
1678231353.72844, 8.741, 53.25
1678231353.9288955, 8.741, 54.0
1678231354.129366, 9.16, 54.0
1678231354.3298388, 9.16, 54.5
1678231354.530325, 9.16, 54.5
1678231354.7307854, 9.16, 54.25
1678231354.931252, 9.16, 53.75
1678231355.1316905, 9.26, 54.0
1678231355.3321607, 9.26, 54.25
1678231355.5327673, 9.26, 54.5
1678231355.7332325, 9.26, 54.25
1678231355.9338765, 9.26, 54.5
1678231356.1345143, 9.26, 55.0
1678231356.3351293, 9.279, 55.25
1678231356.5357707, 9.279, 55.25
1678231356.7363625, 9.279, 55.25
1678231356.9370005, 9.279, 55.25
1678231357.1374714, 8.889, 55.25
1678231357.3380759, 8.889, 55.5
1678231357.5386777, 8.889, 56.0
1678231357.7391524, 8.889, 56.0
1678231357.939629, 8.889, 56.25
1678231358.1402452, 8.954, 56.0
1678231358.340873, 8.954, 56.25
1678231358.5413494, 8.954, 56.25
1678231358.7419293, 8.954, 56.25
1678231358.942534, 8.954, 56.25
1678231359.1431768, 9.275, 56.75
1678231359.3437834, 9.275, 56.75
1678231359.5444462, 9.275, 56.75
1678231359.7452974, 9.275, 56.75
1678231359.9458952, 9.275, 56.75
1678231360.146477, 9.092, 57.0
1678231360.3471563, 9.092, 57.75
1678231360.547787, 9.092, 57.5
1678231360.748297, 9.092, 57.5
1678231360.948814, 9.092, 57.5
1678231361.1493676, 9.26, 57.5
1678231361.349885, 9.26, 57.25
1678231361.5503983, 9.26, 57.75
1678231361.7508895, 9.26, 58.0
1678231361.951376, 9.26, 58.25
1678231362.1518958, 9.527, 58.25
1678231362.3524215, 9.527, 58.25
1678231362.5529451, 9.527, 58.5
1678231362.7533906, 9.527, 58.75
1678231362.9539068, 9.527, 58.5
1678231363.1543956, 9.294, 59.0
1678231363.3548856, 9.294, 57.5
1678231363.5554981, 9.294, 58.0
1678231363.7561164, 9.294, 58.75
1678231363.956706, 9.294, 58.75
1678231364.1573658, 9.412, 59.0
1678231364.3579917, 9.412, 59.0
1678231364.5585907, 9.412, 58.75
1678231364.759214, 9.412, 59.5
1678231364.9598315, 9.412, 59.5
1678231365.1604679, 9.37, 59.25
1678231365.36115, 9.37, 59.5
1678231365.5617545, 9.37, 59.25
1678231365.7623613, 9.37, 59.25
1678231365.963028, 9.37, 59.0
1678231366.1636612, 9.519, 59.0
1678231366.364302, 9.519, 59.0
1678231366.564935, 9.519, 59.25
1678231366.765564, 9.519, 59.5
1678231366.9661481, 9.519, 59.5
1678231367.1668353, 9.496, 58.75
1678231367.367461, 9.496, 59.0
1678231367.568053, 9.496, 59.0
1678231367.768675, 9.496, 59.0
1678231367.9693768, 9.496, 59.0
1678231368.1700382, 9.256, 59.0
1678231368.3706763, 9.256, 59.0
1678231368.5713408, 9.256, 58.75
1678231368.7719998, 9.256, 58.75
