Time stamp,Power,avg_temp
1677121203.3312852, 0.0, 45.25
1677121203.5317433, 0.0, 43.0
1677121203.732208, 0.0, 41.5
1677121203.9326713, 0.0, 41.5
1677121204.1331499, 2.996, 40.5
1677121204.3336165, 2.996, 40.75
1677121204.5341094, 2.996, 40.5
1677121204.7345943, 2.996, 40.5
1677121204.935127, 2.996, 40.5
1677121205.1356084, 2.992, 40.0
1677121205.3363097, 2.992, 40.25
1677121205.536806, 2.992, 39.5
1677121205.737088, 2.992, 40.0
1677121205.9375575, 2.992, 39.5
1677121206.138045, 2.889, 39.5
1677121206.3385265, 2.889, 39.5
1677121206.538999, 2.889, 39.25
1677121206.7395344, 2.889, 39.5
1677121206.940022, 2.889, 39.5
1677121207.1405385, 2.889, 39.75
1677121207.3410683, 3.008, 39.25
1677121207.5417259, 3.008, 39.75
1677121207.7422068, 3.008, 39.0
1677121207.9426746, 3.008, 39.25
1677121208.1431327, 3.008, 38.75
1677121208.3436024, 3.034, 39.25
1677121208.5440707, 3.034, 38.5
1677121208.7445533, 3.034, 38.75
1677121208.9451149, 3.034, 38.75
1677121209.1455927, 2.916, 38.75
1677121209.3461223, 2.916, 38.75
1677121209.5465984, 2.916, 38.5
1677121209.747064, 2.916, 39.0
1677121209.947529, 2.916, 38.5
1677121210.148003, 2.916, 38.75
1677121210.3484812, 2.916, 38.25
1677121210.5489883, 2.916, 38.5
1677121210.7494621, 2.916, 38.25
1677121210.9499333, 2.916, 38.25
1677121211.150449, 2.916, 38.75
1677121211.3509305, 2.809, 38.25
1677121211.5514653, 2.809, 38.5
1677121211.7519367, 2.809, 38.0
1677121211.9523978, 2.809, 38.25
1677121212.1529074, 2.809, 38.0
1677121212.353372, 2.87, 38.25
1677121212.5538464, 2.87, 37.75
1677121212.7543056, 2.87, 38.0
1677121212.9548063, 2.87, 37.75
1677121213.1552854, 2.928, 38.5
1677121213.3558335, 2.928, 39.5
1677121213.5563135, 2.928, 39.25
1677121213.7569616, 2.928, 40.0
1677121213.9575725, 2.928, 41.0
1677121214.1580977, 3.947, 41.0
1677121214.358607, 3.947, 40.5
1677121214.55909, 3.947, 40.75
1677121214.7595973, 3.947, 40.5
1677121214.9600818, 3.947, 41.0
1677121215.1606057, 3.947, 49.0
1677121215.3611825, 3.935, 52.5
1677121215.5617013, 3.935, 53.75
1677121215.7622774, 3.935, 56.75
1677121215.9628236, 3.935, 57.25
1677121216.1633952, 9.554, 57.75
1677121216.3639777, 9.554, 58.5
1677121216.5645173, 9.554, 59.25
1677121216.765087, 9.554, 59.25
1677121216.9667137, 9.554, 60.5
1677121217.168418, 9.622, 60.5
1677121217.3702123, 9.622, 59.5
1677121217.5719564, 9.622, 60.75
1677121217.7740145, 9.622, 61.5
1677121217.9757512, 9.622, 61.75
1677121218.1776483, 9.943, 58.75
1677121218.3792877, 9.943, 62.0
1677121218.5811803, 9.943, 62.5
1677121218.78286, 9.943, 62.25
1677121218.9845276, 9.943, 61.75
1677121219.1862416, 9.943, 62.75
1677121219.38789, 9.309, 63.0
1677121219.5897133, 9.309, 63.5
1677121219.79139, 9.309, 63.0
1677121219.9933228, 9.309, 62.75
1677121220.195074, 9.733, 63.25
1677121220.396682, 9.733, 64.0
1677121220.5983253, 9.733, 63.75
