Epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
TrainLoss,0.13319011851509752,0.04794229390764875,0.03710628760063143,0.02846664387602677,0.022963782992345024,0.018028484267514768,0.014641129008895441,0.013273144427720191,0.010541329145563572,0.008031278751655989,0.006583693610908372,0.005576756246053358,0.004190475243361054,0.0034878560094170766,0.002887874393062894,0.0024682199547396426,0.0017400515787614965,0.0014413709832413525,0.0012063142946912725,0.0010067858879073974,0.000882682255176673,0.0007426044596018762,0.0006445058914629851,0.0005985082878431403,0.000543086836880906
TestLoss,0.04532862334884998,0.044864285827534794,0.038853526453058757,0.036011304442098074,0.029549482040721747,0.029223709526918298,0.03823973560977294,0.03217526700540521,0.035742493468113694,0.027920078494619853,0.03350470768342762,0.03051900759273734,0.03085753919035424,0.03404827806025999,0.03251428993815329,0.03104745909567549,0.03343082600081202,0.032890591018562065,0.03210461287112219,0.03272228723059775,0.033158520453351006,0.034107632701623605,0.03301448074430022,0.0332173852051159,0.03400582971039008
TrainAcc,95.81166666666667,98.51,98.82833333333333,99.12333333333333,99.27,99.44166666666666,99.60166666666667,99.59833333333333,99.71833333333333,99.80333333333333,99.855,99.88166666666666,99.93,99.95,99.965,99.96833333333333,99.98833333333333,99.99166666666666,99.995,99.995,99.99833333333333,99.99833333333333,100.0,100.0,100.0
TestAcc,98.46,98.49,98.73,98.81,99.03,99.1,98.8,99.04,98.89,99.11,98.87,99.09,99.1,99.03,99.14,99.08,99.13,99.07,99.14,99.11,99.1,99.07,99.15,99.14,99.12
