Time stamp,Power,avg_temp
1680471316.229685, 0.0, 49.388
1680471316.43019, 0.0, 49.388
1680471316.6306984, 0.0, 48.85
1680471316.8314621, 3.798, 48.312
1680471317.031973, 3.798, 48.312
1680471317.232491, 3.798, 47.774
1680471317.433072, 3.798, 47.774
1680471317.6335955, 3.798, 47.774
1680471317.8341, 3.825, 47.774
1680471318.0346138, 3.825, 47.236
1680471318.2351325, 3.825, 47.236
1680471318.4356158, 3.825, 47.236
1680471318.6361282, 3.825, 46.16
1680471318.8366487, 3.683, 46.16
1680471319.037289, 3.683, 46.16
1680471319.2378402, 3.683, 46.16
1680471319.438354, 3.683, 46.16
1680471319.6388724, 3.683, 46.16
1680471319.839387, 3.813, 45.084
1680471320.0399463, 3.813, 46.16
1680471320.2404604, 3.813, 45.084
1680471320.4409702, 3.813, 45.084
1680471320.6415179, 3.813, 45.084
1680471320.84202, 3.672, 45.084
1680471321.0425158, 3.672, 45.622
1680471321.243126, 3.672, 45.084
1680471321.443634, 3.672, 45.084
1680471321.644156, 3.672, 45.084
1680471321.844795, 3.637, 45.084
1680471322.0453358, 3.637, 44.546
1680471322.2458382, 3.637, 44.546
1680471322.4463575, 3.637, 45.084
1680471322.64686, 3.637, 44.546
1680471322.8473628, 3.653, 45.084
1680471323.047867, 3.653, 44.546
1680471323.2485213, 3.653, 44.008
1680471323.449137, 3.653, 44.008
1680471323.6496203, 3.653, 43.47
1680471323.8502197, 3.428, 44.008
1680471324.0508726, 3.428, 43.47
1680471324.2515054, 3.428, 43.47
1680471324.4521413, 3.428, 43.47
1680471324.6527698, 3.428, 44.008
1680471324.8535523, 3.439, 42.932
1680471325.054202, 3.439, 42.932
1680471325.2548723, 3.439, 43.47
1680471325.4555078, 3.439, 43.47
1680471325.656229, 3.439, 42.932
1680471325.856881, 3.431, 42.932
1680471326.0576017, 3.431, 42.932
1680471326.2582352, 3.431, 42.932
1680471326.4588425, 3.431, 42.932
1680471326.6595266, 3.431, 43.47
1680471326.8601956, 6.027, 44.008
1680471327.060731, 6.027, 44.546
1680471327.2613616, 6.027, 45.084
1680471327.4635038, 6.027, 45.084
1680471327.664042, 6.027, 45.622
1680471327.8647063, 6.431, 46.16
1680471328.0653934, 6.431, 46.16
1680471328.265909, 6.431, 46.16
1680471328.4664843, 6.431, 46.698
1680471328.6670382, 6.431, 47.236
1680471328.8676276, 6.512, 47.236
1680471329.068216, 6.512, 47.236
1680471329.268779, 6.512, 47.236
1680471329.4694378, 6.512, 47.774
1680471329.6701448, 6.512, 47.236
1680471329.8706992, 6.412, 48.312
1680471330.0713444, 6.412, 47.774
1680471330.2719648, 6.412, 48.312
1680471330.4725583, 6.412, 48.312
1680471330.6731877, 6.473, 48.312
1680471330.8737454, 6.473, 48.312
