Time stamp,Power,avg_temp
1681114890.3181849, 0.0, 37.552
1681114890.5187094, 0.0, 37.552
1681114890.719219, 0.0, 37.014
1681114890.9198878, 3.683, 37.552
1681114891.120409, 3.683, 37.552
1681114891.3209105, 3.683, 37.552
1681114891.5214298, 3.683, 38.09
1681114891.7219963, 3.683, 38.09
1681114891.9225013, 3.653, 37.552
1681114892.1230173, 3.653, 38.09
1681114892.3235276, 3.653, 37.552
1681114892.5240095, 3.653, 38.09
1681114892.724519, 3.653, 38.09
1681114892.9250243, 3.702, 37.552
1681114893.125545, 3.702, 38.09
1681114893.3260503, 3.702, 37.552
1681114893.526556, 3.702, 37.552
1681114893.7271738, 3.702, 37.014
1681114893.9276772, 3.611, 37.552
1681114894.1282206, 3.611, 37.552
1681114894.328824, 3.611, 38.09
1681114894.5296204, 3.611, 37.552
1681114894.7302508, 3.611, 37.552
1681114894.9308553, 3.412, 37.552
1681114895.1314638, 3.412, 37.014
1681114895.3323078, 3.412, 37.552
1681114895.532924, 3.412, 37.552
1681114895.7336538, 3.412, 37.014
1681114895.934287, 3.355, 37.552
1681114896.1349437, 3.355, 37.014
1681114896.3355744, 3.355, 37.014
1681114896.5361643, 3.355, 37.552
1681114896.736836, 3.355, 37.552
1681114896.9376066, 3.366, 37.552
1681114897.1382272, 3.366, 37.552
1681114897.3388808, 3.366, 37.552
1681114897.5395381, 3.366, 37.014
1681114897.7401772, 3.366, 37.014
1681114897.940843, 3.393, 37.014
1681114898.1415088, 3.393, 37.014
1681114898.342161, 3.393, 37.014
1681114898.542785, 3.393, 36.476
1681114898.7434375, 3.393, 37.552
1681114898.944073, 3.382, 37.552
1681114899.1448386, 3.382, 37.014
1681114899.3454962, 3.382, 37.014
1681114899.5461595, 3.382, 37.014
1681114899.7467933, 3.382, 37.014
1681114899.947445, 3.393, 37.552
1681114900.1480794, 3.393, 37.014
1681114900.348694, 3.393, 37.552
1681114900.5492954, 3.393, 37.552
1681114900.749804, 3.393, 38.628
1681114900.950292, 6.397, 38.628
1681114901.1507938, 6.397, 39.166
1681114901.3513062, 6.397, 39.704
1681114901.5518966, 6.397, 40.242
1681114901.7524076, 6.397, 40.242
1681114901.9529426, 6.573, 40.78
1681114902.1535609, 6.573, 41.318
1681114902.3541064, 6.573, 41.318
1681114902.5546677, 6.573, 41.318
1681114902.7552404, 6.573, 40.78
1681114902.9558456, 6.649, 42.394
1681114903.1563387, 6.649, 42.932
1681114903.3568509, 6.649, 42.394
1681114903.5574276, 6.649, 42.932
1681114903.7579577, 6.649, 42.932
1681114903.958494, 6.699, 43.47
1681114904.1590343, 6.699, 42.932
1681114904.359892, 6.699, 44.008
1681114904.5604632, 6.699, 44.008
1681114904.7609801, 6.699, 44.008
1681114904.9633074, 6.676, 44.008
1681114905.1639123, 6.676, 44.546
1681114905.36466, 6.676, 45.084
1681114905.565363, 6.676, 45.084
1681114905.7658675, 6.676, 45.084
1681114905.9665148, 6.702, 45.084
1681114906.1670396, 6.702, 45.084
1681114906.3675392, 6.702, 45.084
1681114906.5680637, 6.702, 45.084
1681114906.768591, 6.702, 45.622
1681114906.9691143, 6.554, 45.622
1681114907.1696014, 6.554, 45.622
1681114907.370111, 6.554, 46.16
1681114907.570661, 6.554, 45.622
1681114907.771155, 6.554, 46.16
1681114907.9716747, 6.672, 46.16
1681114908.1722338, 6.672, 46.16
1681114908.3729863, 6.672, 46.16
1681114908.573508, 6.672, 45.622
1681114908.7741776, 6.672, 46.698
1681114908.9747074, 6.691, 46.16
1681114909.1753678, 6.691, 46.16
1681114909.376344, 6.691, 46.698
1681114909.576859, 6.691, 46.698
1681114909.7774365, 6.691, 46.698
1681114909.9779184, 6.706, 47.236
1681114910.178428, 6.706, 47.236
1681114910.3790028, 6.706, 47.236
1681114910.579505, 6.706, 46.698
1681114910.779983, 6.706, 47.236
1681114910.9805102, 6.737, 46.16
1681114911.181032, 6.737, 46.698
1681114911.3821185, 6.737, 47.236
1681114911.5826502, 6.737, 47.236
1681114911.7831335, 6.737, 47.236
1681114911.9836462, 6.622, 47.236
1681114912.184166, 6.622, 47.236
1681114912.3847325, 6.622, 47.236
1681114912.585462, 6.622, 47.236
1681114912.7870402, 6.622, 48.312
1681114912.9875054, 6.492, 47.236
1681114913.1879778, 6.492, 47.774
1681114913.3885562, 6.492, 47.236
1681114913.5890481, 6.492, 47.774
1681114913.7895746, 6.492, 47.774
1681114913.990101, 6.756, 47.236
1681114914.1907752, 6.756, 48.312
1681114914.3913758, 6.756, 48.312
1681114914.591859, 6.756, 48.312
1681114914.792428, 6.756, 47.774
1681114914.993031, 6.756, 48.312
1681114915.193581, 6.756, 48.312
1681114915.3940988, 6.756, 48.312
1681114915.5946145, 6.756, 48.312
1681114915.7952337, 6.756, 47.774
1681114915.9957716, 6.672, 48.312
1681114916.1962988, 6.672, 47.774
1681114916.3968747, 6.672, 48.312
1681114916.59763, 6.672, 48.312
1681114916.7981553, 6.672, 48.312
1681114916.998705, 6.634, 48.312
1681114917.1993225, 6.634, 48.312
1681114917.3998682, 6.634, 48.312
1681114917.600457, 6.634, 47.774
1681114917.8010468, 6.634, 48.312
1681114918.0014896, 5.966, 48.312
1681114918.202001, 5.966, 48.312
1681114918.402533, 5.966, 48.312
1681114918.6030169, 5.966, 47.774
1681114918.803554, 5.966, 47.774
1681114919.0040553, 5.97, 47.774
1681114919.2048619, 5.97, 47.774
1681114919.4054608, 5.97, 47.236
1681114919.6060047, 5.97, 47.774
1681114919.8065174, 5.97, 47.774
1681114920.0071445, 5.889, 47.774
1681114920.2076924, 5.889, 47.236
1681114920.4082148, 5.889, 47.774
1681114920.6087322, 5.889, 48.312
1681114920.8092966, 5.889, 48.312
1681114921.009945, 6.71, 48.312
1681114921.2104251, 6.71, 48.312
1681114921.418973, 6.71, 48.312
1681114921.6195424, 6.71, 48.312
1681114921.8200371, 6.71, 48.312
1681114922.0205164, 6.599, 48.312
1681114922.2209918, 6.599, 48.312
1681114922.4215324, 6.599, 48.85
1681114922.6221082, 6.599, 49.388
1681114922.822588, 6.695, 48.312
1681114923.0232072, 6.695, 48.85
1681114923.2237358, 6.695, 48.312
1681114923.424275, 6.695, 48.312
1681114923.6248174, 6.695, 48.85
1681114923.8253944, 6.748, 49.388
1681114924.0259094, 6.748, 48.312
1681114924.2263744, 6.748, 49.388
1681114924.4268909, 6.748, 49.388
1681114924.6274405, 6.748, 49.388
1681114924.8280299, 6.748, 49.388
1681114925.0285718, 6.756, 49.388
1681114925.2291296, 6.756, 49.388
1681114925.4294965, 6.756, 49.388
1681114925.6300461, 6.756, 49.388
1681114925.8305798, 6.752, 49.388
1681114926.0311193, 6.752, 49.926
1681114926.231662, 6.752, 49.388
1681114926.4322252, 6.752, 49.388
1681114926.63303, 6.752, 49.388
1681114926.8335466, 6.527, 49.388
1681114927.0340695, 6.527, 49.388
1681114927.2345316, 6.527, 49.388
1681114927.4350224, 6.527, 49.388
1681114927.6355655, 6.527, 49.388
1681114927.8362563, 6.748, 49.388
1681114928.0367465, 6.748, 49.388
1681114928.2373269, 6.748, 49.926
1681114928.439266, 6.748, 49.388
1681114928.639885, 6.748, 49.388
1681114928.8403523, 6.66, 49.388
1681114929.0416152, 6.66, 49.388
1681114929.242302, 6.66, 49.926
1681114929.442777, 6.66, 49.388
1681114929.6432788, 6.66, 49.926
1681114929.8437607, 6.702, 49.926
1681114930.0442774, 6.702, 50.464
1681114930.2457569, 6.702, 49.926
1681114930.446521, 6.702, 50.464
1681114930.6470616, 6.702, 49.926
1681114930.847581, 6.702, 50.464
1681114931.0481389, 6.741, 50.464
1681114931.248773, 6.741, 50.464
1681114931.4493668, 6.741, 49.926
1681114931.6498466, 6.741, 49.388
1681114931.8503993, 6.183, 49.926
1681114932.0509188, 6.183, 50.464
1681114932.251526, 6.183, 49.388
1681114932.4520526, 6.183, 49.388
1681114932.6526191, 6.183, 49.926
1681114932.8531675, 6.695, 50.464
1681114933.053717, 6.695, 49.926
1681114933.2542505, 6.695, 50.464
1681114933.4547858, 6.695, 50.464
1681114933.6553767, 6.695, 49.388
1681114933.855979, 6.699, 50.464
1681114934.0565338, 6.699, 50.464
1681114934.2570581, 6.699, 49.926
1681114934.4575737, 6.699, 50.464
1681114934.6581337, 6.699, 50.464
1681114934.8586404, 6.775, 50.464
1681114935.059145, 6.775, 50.464
1681114935.259652, 6.775, 50.464
1681114935.4601696, 6.775, 50.464
1681114935.660682, 6.775, 50.464
1681114935.8613508, 6.741, 49.926
1681114936.06189, 6.741, 50.464
1681114936.2624443, 6.741, 50.464
1681114936.463052, 6.741, 50.464
1681114936.6635625, 6.741, 50.464
1681114936.864136, 6.741, 50.464
1681114937.0646372, 6.592, 50.464
1681114937.2653108, 6.592, 50.464
1681114937.4658425, 6.592, 50.464
1681114937.6671357, 6.592, 51.002
1681114937.8676298, 6.668, 50.464
1681114938.068174, 6.668, 50.464
1681114938.26868, 6.668, 50.464
1681114938.469543, 6.668, 50.464
1681114938.6700933, 6.668, 50.464
1681114938.870647, 6.733, 51.54
1681114939.0712104, 6.733, 50.464
1681114939.2726505, 6.733, 51.002
1681114939.4731867, 6.733, 51.54
1681114939.67373, 6.733, 51.002
1681114939.8746603, 6.779, 51.002
