Time stamp,Power,avg_temp
1681114149.134275, 0.0, 38.09
1681114149.3347943, 0.0, 37.014
1681114149.535308, 0.0, 37.552
1681114149.7357895, 0.0, 38.628
1681114149.936292, 3.653, 37.552
1681114150.1368186, 3.653, 37.014
1681114150.337468, 3.653, 37.552
1681114150.537983, 3.653, 37.552
1681114150.7384782, 3.653, 37.552
1681114150.9389806, 3.626, 37.552
1681114151.1394815, 3.626, 37.014
1681114151.3399713, 3.626, 37.552
1681114151.540483, 3.626, 37.552
1681114151.740984, 3.626, 37.552
1681114151.941472, 3.622, 37.552
1681114152.14198, 3.622, 37.552
1681114152.3424847, 3.622, 37.552
1681114152.5430362, 3.622, 37.552
1681114152.7435415, 3.622, 37.014
1681114152.9441202, 3.576, 37.552
1681114153.144743, 3.576, 37.552
1681114153.3454094, 3.576, 37.552
1681114153.5460641, 3.576, 37.014
1681114153.7467682, 3.576, 37.014
1681114153.9474218, 3.405, 37.014
1681114154.1481864, 3.405, 36.476
1681114154.3488822, 3.405, 37.014
1681114154.5497088, 3.405, 37.014
1681114154.7503633, 3.405, 37.014
1681114154.9510047, 3.401, 37.552
1681114155.1516514, 3.401, 37.014
1681114155.3522696, 3.401, 37.014
1681114155.5528696, 3.401, 37.014
1681114155.7535598, 3.401, 37.552
1681114155.9541154, 3.382, 37.014
1681114156.1547773, 3.382, 36.476
1681114156.3554037, 3.382, 37.014
1681114156.5560472, 3.382, 36.476
1681114156.7566874, 3.382, 37.014
1681114156.9574628, 3.347, 37.552
1681114157.1580791, 3.347, 36.476
1681114157.3587472, 3.347, 37.014
1681114157.559372, 3.347, 37.014
1681114157.7599976, 3.347, 37.014
1681114157.9606256, 3.405, 37.014
1681114158.1612642, 3.405, 37.014
1681114158.3618717, 3.405, 36.476
1681114158.5625632, 3.405, 36.476
1681114158.7631867, 3.405, 37.014
1681114158.9638693, 3.34, 36.476
1681114159.1646633, 3.34, 36.476
1681114159.3652604, 3.34, 37.552
1681114159.5658143, 3.34, 38.628
1681114159.7663298, 3.34, 38.628
1681114159.966855, 6.882, 39.166
1681114160.1674964, 6.882, 39.704
1681114160.3681114, 6.882, 39.704
1681114160.568677, 6.882, 39.704
1681114160.7693365, 6.882, 40.78
1681114160.9698887, 6.847, 40.78
1681114161.1704571, 6.847, 41.318
1681114161.3710365, 6.847, 41.856
1681114161.5715883, 6.847, 42.394
1681114161.7728634, 6.847, 42.932
1681114161.9734085, 6.756, 42.394
1681114162.1739745, 6.756, 42.932
1681114162.3745632, 6.756, 42.932
1681114162.5750535, 6.756, 43.47
1681114162.7756493, 6.756, 43.47
1681114162.976188, 6.828, 44.008
1681114163.1766813, 6.828, 44.008
1681114163.3772583, 6.828, 44.008
1681114163.5778966, 6.828, 44.546
1681114163.778471, 6.828, 44.546
1681114163.9790373, 6.859, 45.084
1681114164.1795483, 6.859, 45.084
1681114164.3800375, 6.859, 45.084
1681114164.5806234, 6.859, 45.084
1681114164.781189, 6.859, 45.084
1681114164.9817142, 6.851, 45.084
1681114165.1822515, 6.851, 45.084
1681114165.382832, 6.851, 45.622
1681114165.5833943, 6.851, 45.084
1681114165.783961, 6.851, 45.622
1681114165.9845157, 6.786, 46.16
1681114166.1850843, 6.786, 45.622
1681114166.385574, 6.786, 46.16
1681114166.586129, 6.786, 46.16
1681114166.7866569, 6.786, 46.16
1681114166.9872155, 6.767, 46.16
1681114167.1878262, 6.767, 46.698
1681114167.3884015, 6.767, 46.698
1681114167.588953, 6.767, 46.16
1681114167.7895825, 6.767, 46.16
1681114167.9901264, 6.87, 46.16
1681114168.1907196, 6.87, 47.236
1681114168.3912678, 6.87, 47.236
1681114168.591838, 6.87, 47.236
1681114168.7924032, 6.87, 47.236
1681114168.9930017, 6.882, 46.698
1681114169.1935403, 6.882, 47.236
1681114169.3942187, 6.882, 47.774
1681114169.5947573, 6.882, 47.236
1681114169.7952538, 6.882, 47.236
1681114169.99581, 6.794, 47.236
1681114170.1963854, 6.794, 47.774
1681114170.39706, 6.794, 47.774
1681114170.5975652, 6.794, 47.774
1681114170.7980926, 6.794, 47.774
1681114170.998616, 6.901, 47.774
1681114171.1991973, 6.901, 48.312
1681114171.3998537, 6.901, 47.774
1681114171.6004572, 6.901, 47.774
1681114171.800953, 6.901, 48.312
1681114172.0015419, 6.874, 47.774
1681114172.2022586, 6.874, 48.312
1681114172.4031596, 6.874, 47.774
1681114172.603729, 6.874, 48.312
1681114172.80423, 6.874, 48.312
1681114173.0048406, 6.775, 48.312
1681114173.2054443, 6.775, 48.312
1681114173.405985, 6.775, 48.312
1681114173.6065135, 6.775, 48.312
1681114173.8070352, 6.775, 48.312
1681114174.007591, 6.847, 48.85
1681114174.2081296, 6.847, 48.312
1681114174.4086857, 6.847, 48.312
1681114174.6091683, 6.847, 48.312
1681114174.8096187, 6.847, 48.85
1681114175.0102665, 6.855, 49.388
1681114175.2155242, 6.855, 49.388
1681114175.4160783, 6.855, 48.85
1681114175.616624, 6.855, 48.312
1681114175.8173661, 6.813, 49.388
1681114176.017887, 6.813, 49.388
1681114176.2184443, 6.813, 48.85
1681114176.4189897, 6.813, 49.388
1681114176.6195397, 6.813, 48.85
1681114176.8201833, 6.886, 49.388
1681114177.0206945, 6.886, 49.388
1681114177.2212226, 6.886, 49.388
1681114177.42175, 6.886, 49.388
1681114177.6224358, 6.886, 49.388
1681114177.823018, 6.92, 49.388
1681114178.0235953, 6.92, 49.388
1681114178.2241206, 6.92, 49.388
1681114178.4246416, 6.92, 49.388
1681114178.6252446, 6.92, 49.388
1681114178.8257318, 6.92, 49.388
1681114179.026312, 6.909, 49.388
1681114179.22682, 6.909, 49.388
1681114179.4273446, 6.909, 49.388
1681114179.6281357, 6.909, 49.388
1681114179.8286924, 6.909, 49.388
1681114180.0293705, 6.909, 49.388
1681114180.229988, 6.909, 49.388
1681114180.4306374, 6.909, 49.388
1681114180.6311843, 6.909, 49.388
1681114180.8317268, 6.851, 49.388
1681114181.032271, 6.851, 49.926
1681114181.2328322, 6.851, 49.926
1681114181.4334843, 6.851, 49.926
1681114181.6340983, 6.851, 49.926
1681114181.8347256, 6.912, 49.926
1681114182.035273, 6.912, 49.926
1681114182.235794, 6.912, 49.388
1681114182.4363766, 6.912, 49.388
1681114182.6369364, 6.912, 49.926
1681114182.8375793, 6.912, 50.464
1681114183.0381398, 6.912, 50.464
1681114183.238671, 6.951, 49.926
1681114183.43922, 6.951, 50.464
1681114183.63983, 6.951, 50.464
1681114183.8404305, 6.897, 50.464
1681114184.0410013, 6.897, 50.464
1681114184.2415886, 6.897, 49.926
1681114184.4422655, 6.897, 49.926
1681114184.6428096, 6.897, 50.464
1681114184.8433163, 6.897, 49.926
1681114185.043871, 6.889, 50.464
1681114185.2444289, 6.889, 49.388
1681114185.4455938, 6.889, 50.464
1681114185.6460974, 6.889, 50.464
1681114185.8466566, 6.889, 50.464
1681114186.0472372, 6.935, 49.926
1681114186.2477996, 6.935, 50.464
1681114186.448301, 6.935, 51.002
1681114186.6488357, 6.935, 50.464
1681114186.849406, 6.92, 50.464
1681114187.049984, 6.92, 51.002
1681114187.2505603, 6.92, 50.464
1681114187.4511347, 6.92, 50.464
1681114187.6516623, 6.92, 50.464
1681114187.8522265, 6.882, 51.002
1681114188.052771, 6.882, 50.464
1681114188.2533486, 6.882, 50.464
1681114188.453909, 6.882, 50.464
1681114188.6546912, 6.882, 50.464
