Time stamp,Power,avg_temp
1681116054.3759503, 0.0, 38.09
1681116054.5764408, 0.0, 38.628
1681116054.7770877, 0.0, 38.628
1681116054.977589, 3.729, 37.552
1681116055.1781294, 3.729, 38.09
1681116055.3786254, 3.729, 37.552
1681116055.5792642, 3.729, 38.628
1681116055.7797637, 3.729, 38.09
1681116055.9802785, 3.569, 38.09
1681116056.1807888, 3.569, 37.552
1681116056.3813384, 3.569, 38.09
1681116056.5818832, 3.569, 37.552
1681116056.7824132, 3.569, 37.014
1681116056.9829383, 3.943, 38.628
1681116057.1835306, 3.943, 38.09
1681116057.3840337, 3.943, 38.09
1681116057.5845478, 3.943, 38.09
1681116057.7850995, 3.943, 38.628
1681116057.9857264, 3.618, 37.552
1681116058.1864164, 3.618, 37.552
1681116058.3871143, 3.618, 37.552
1681116058.5877652, 3.618, 37.552
1681116058.7884266, 3.618, 37.552
1681116058.9890983, 3.37, 38.09
1681116059.189801, 3.37, 37.014
1681116059.3904774, 3.37, 38.09
1681116059.5911157, 3.37, 37.552
1681116059.7917066, 3.37, 37.552
1681116059.992376, 3.386, 37.014
1681116060.1929867, 3.386, 37.014
1681116060.3936057, 3.386, 37.552
1681116060.5942101, 3.386, 37.552
1681116060.7949235, 3.386, 37.552
1681116060.9955564, 3.401, 37.552
1681116061.1962056, 3.401, 36.476
1681116061.396823, 3.401, 37.552
1681116061.5975559, 3.401, 37.552
1681116061.7981875, 3.401, 37.014
1681116061.9990168, 3.412, 37.014
1681116062.1996615, 3.412, 37.014
1681116062.4003432, 3.412, 37.014
1681116062.600977, 3.412, 37.552
1681116062.8016155, 3.412, 37.014
1681116063.002239, 3.393, 37.552
1681116063.2028759, 3.393, 37.014
1681116063.4035864, 3.393, 37.014
1681116063.6041036, 3.393, 37.014
1681116063.8046134, 3.393, 37.014
1681116064.0051024, 3.519, 37.014
1681116064.2056317, 3.519, 38.09
1681116064.40623, 3.519, 38.09
1681116064.6067202, 3.519, 38.628
1681116064.8072612, 3.519, 38.628
1681116065.0078537, 6.756, 39.704
1681116065.208465, 6.756, 40.242
1681116065.4115674, 6.756, 40.78
1681116065.6121938, 6.756, 40.78
1681116065.81277, 6.756, 41.318
1681116066.0132997, 6.752, 41.856
1681116066.2139301, 6.752, 41.856
1681116066.4144886, 6.752, 42.932
1681116066.6149545, 6.752, 42.394
1681116066.8154855, 6.752, 41.856
1681116067.0160744, 6.737, 42.932
1681116067.2167106, 6.737, 42.932
1681116067.417257, 6.737, 42.932
1681116067.617734, 6.737, 43.47
1681116067.8182926, 6.737, 44.008
1681116068.0189102, 6.813, 44.008
1681116068.2195919, 6.813, 44.546
1681116068.4201028, 6.813, 44.546
1681116068.6206827, 6.813, 44.546
1681116068.8221178, 6.813, 44.546
1681116069.0226552, 6.741, 45.084
1681116069.2231696, 6.741, 45.084
1681116069.423683, 6.741, 45.084
1681116069.6242545, 6.741, 45.084
1681116069.8248057, 6.741, 45.084
1681116070.0253956, 6.783, 45.622
1681116070.2274017, 6.783, 45.084
1681116070.427928, 6.783, 45.084
1681116070.6284158, 6.783, 46.16
1681116070.8289397, 6.512, 45.084
1681116071.0295777, 6.512, 45.622
1681116071.230056, 6.512, 45.622
1681116071.4305995, 6.512, 46.16
1681116071.6342638, 6.512, 46.16
1681116071.8348608, 6.798, 46.16
1681116072.0353363, 6.798, 46.16
1681116072.2359204, 6.798, 46.16
1681116072.4367445, 6.798, 47.236
1681116072.6377764, 6.798, 46.16
1681116072.838464, 6.783, 46.698
1681116073.0390155, 6.783, 47.236
1681116073.2395718, 6.783, 46.698
1681116073.4400938, 6.783, 46.698
1681116073.6410706, 6.783, 46.698
1681116073.8415322, 6.809, 46.16
1681116074.042058, 6.809, 47.236
1681116074.2426353, 6.809, 47.236
1681116074.4431849, 6.809, 47.774
