Time stamp,Power,avg_temp
1680471003.0902717, 0.0, 48.85
1680471003.2907836, 0.0, 48.312
1680471003.491275, 0.0, 48.312
1680471003.6918485, 3.657, 48.312
1680471003.8923767, 3.657, 48.312
1680471004.0929303, 3.657, 48.312
1680471004.293496, 3.657, 47.774
1680471004.4940114, 3.657, 47.236
1680471004.6945143, 3.702, 47.236
1680471004.8950317, 3.702, 47.236
1680471005.0955453, 3.702, 47.236
1680471005.2961187, 3.702, 47.236
1680471005.4966345, 3.702, 46.698
1680471005.6971414, 3.695, 46.698
1680471005.8977249, 3.695, 46.16
1680471006.0982337, 3.695, 46.16
1680471006.2987301, 3.695, 46.16
1680471006.499247, 3.695, 46.16
1680471006.6997387, 3.66, 45.622
1680471006.900266, 3.66, 45.084
1680471007.100793, 3.66, 45.084
1680471007.3013875, 3.66, 45.084
1680471007.5019555, 3.66, 45.084
1680471007.7026, 3.641, 45.084
1680471007.903271, 3.641, 45.084
1680471008.1041005, 3.641, 45.084
1680471008.3046715, 3.641, 44.546
1680471008.5054176, 3.641, 44.546
1680471008.7060544, 3.58, 44.008
1680471008.9068165, 3.58, 44.008
1680471009.1075046, 3.58, 44.008
1680471009.3081548, 3.58, 44.008
1680471009.5087843, 3.58, 44.008
1680471009.7095191, 3.393, 44.008
1680471009.9101212, 3.393, 44.546
1680471010.1107662, 3.393, 44.008
1680471010.3114018, 3.393, 43.47
1680471010.5120497, 3.393, 44.008
1680471010.7126935, 3.424, 44.008
1680471010.9133976, 3.424, 42.932
1680471011.1140401, 3.424, 44.008
1680471011.314674, 3.424, 43.47
1680471011.5153291, 3.424, 42.932
1680471011.7159765, 3.431, 43.47
1680471011.9166331, 3.431, 42.932
1680471012.1173193, 3.431, 42.932
1680471012.3179648, 3.431, 42.932
1680471012.5186486, 3.431, 42.932
1680471012.7192736, 3.374, 42.932
1680471012.919869, 3.374, 42.932
1680471013.120536, 3.374, 42.932
1680471013.3211308, 3.374, 42.932
1680471013.5215123, 3.374, 42.932
1680471013.7223928, 6.382, 44.008
1680471013.9239018, 6.382, 44.546
1680471014.1256092, 6.382, 45.084
1680471014.3262076, 6.382, 45.084
1680471014.5267599, 6.382, 45.084
1680471014.7272778, 6.431, 45.622
1680471014.9278822, 6.431, 45.622
1680471015.1284406, 6.431, 46.16
1680471015.3305748, 6.431, 46.16
1680471015.53114, 6.431, 46.16
1680471015.7316983, 6.435, 47.236
1680471015.9324768, 6.435, 47.236
1680471016.1375957, 6.435, 47.236
1680471016.3390408, 6.435, 47.236
1680471016.5396502, 6.435, 47.236
1680471016.740209, 6.431, 47.774
1680471016.9408014, 6.431, 48.312
1680471017.1415126, 6.431, 48.312
1680471017.3420959, 6.431, 48.312
1680471017.5426726, 6.431, 48.312
1680471017.743237, 6.431, 48.85
1680471017.9438372, 6.431, 48.312
1680471018.1443794, 6.431, 48.312
1680471018.3449657, 6.431, 48.312
1680471018.545563, 6.431, 48.85
1680471018.746389, 6.431, 48.85
1680471018.9470496, 6.431, 48.312
1680471019.1476943, 6.431, 49.388
1680471019.3482795, 6.431, 48.85
1680471019.5489388, 6.431, 49.388
1680471019.7521656, 6.443, 49.388
1680471019.95516, 6.443, 48.312
1680471020.1577578, 6.443, 49.388
1680471020.3583074, 6.443, 49.388
1680471020.5589347, 6.443, 48.85
1680471020.7595403, 6.588, 49.388
1680471020.9606996, 6.588, 49.388
1680471021.1612918, 6.588, 49.388
