Time stamp,Power,avg_temp
1678231893.6883183, 0.0, 38.09
1678231893.8888996, 0.0, 38.09
1678231894.0897164, 0.0, 38.628
1678231894.2903206, 0.0, 38.628
1678231894.4909203, 5.382, 39.166
1678231894.6918254, 5.382, 39.166
1678231894.892516, 5.382, 39.166
1678231895.0931911, 5.382, 39.704
1678231895.293729, 5.382, 39.704
1678231895.4944174, 5.302, 39.704
1678231895.6951215, 5.302, 40.242
1678231895.8957865, 5.302, 40.242
1678231896.096506, 5.302, 40.78
1678231896.2971194, 5.302, 40.78
1678231896.497841, 5.378, 40.242
1678231896.6984718, 5.378, 40.78
1678231896.899155, 5.378, 40.78
1678231897.0997741, 5.378, 40.78
1678231897.30049, 5.378, 40.78
1678231897.5012615, 5.279, 40.78
1678231897.701895, 5.279, 40.78
1678231897.9027102, 5.279, 41.856
1678231898.103245, 5.279, 41.856
1678231898.3039079, 5.279, 40.78
1678231898.5045054, 5.355, 41.318
1678231898.7051024, 5.355, 41.856
1678231898.9059901, 5.355, 41.318
1678231899.106606, 5.355, 42.394
1678231899.3071985, 5.355, 41.856
1678231899.5078733, 5.367, 41.856
1678231899.7084875, 5.367, 42.394
1678231899.9091568, 5.367, 41.856
1678231900.1098096, 5.367, 41.856
1678231900.3106341, 5.367, 41.856
1678231900.511264, 5.363, 42.394
1678231900.7119882, 5.363, 42.394
1678231900.9126086, 5.363, 42.394
1678231901.113191, 5.363, 42.932
1678231901.3139398, 5.363, 42.932
1678231901.514495, 5.386, 42.932
1678231901.715087, 5.386, 42.394
1678231901.9157765, 5.386, 42.394
1678231902.1163802, 5.386, 42.932
1678231902.316971, 5.328, 42.932
1678231902.5175724, 5.328, 42.932
1678231902.7183847, 5.328, 42.932
1678231902.9189634, 5.328, 42.932
1678231903.1198418, 5.328, 42.932
1678231903.3203654, 5.328, 42.932
1678231903.5210953, 5.378, 42.932
1678231903.721833, 5.378, 43.47
1678231903.9225047, 5.378, 42.932
1678231904.123301, 5.378, 44.008
1678231904.3240058, 5.378, 42.932
1678231904.5245986, 5.332, 42.932
1678231904.7252705, 5.332, 42.932
1678231904.9258726, 5.332, 43.47
1678231905.1266341, 5.332, 42.932
1678231905.3273654, 5.332, 43.47
1678231905.5281053, 5.351, 43.47
1678231905.7286973, 5.351, 43.47
1678231905.9291835, 5.351, 42.932
1678231906.129811, 5.351, 43.47
1678231906.330435, 5.359, 44.008
1678231906.5312233, 5.359, 43.47
1678231906.7318382, 5.359, 44.008
1678231906.932432, 5.359, 43.47
1678231907.1330492, 5.359, 43.47
1678231907.3336482, 5.359, 44.008
1678231907.5342703, 5.26, 44.008
1678231907.7348468, 5.26, 44.008
1678231907.935562, 5.26, 44.008
1678231908.1360831, 5.26, 44.008
1678231908.3366985, 5.26, 44.008
1678231908.5373275, 5.389, 44.008
1678231908.7379649, 5.389, 43.47
1678231908.9387193, 5.389, 44.008
1678231909.1393685, 5.389, 44.008
1678231909.3403237, 5.374, 43.47
1678231909.5409918, 5.374, 44.546
1678231909.7416294, 5.374, 43.47
1678231909.942246, 5.374, 44.008
1678231910.1428769, 5.374, 44.008
1678231910.3436704, 5.397, 44.008
1678231910.5444107, 5.397, 44.008
1678231910.7450447, 5.397, 44.008
1678231910.9456632, 5.397, 43.47
1678231911.14627, 5.397, 44.546
1678231911.346845, 5.313, 44.008
1678231911.5474722, 5.313, 44.008
1678231911.748127, 5.313, 44.008
1678231911.948759, 5.313, 44.008
1678231912.1493218, 5.313, 44.546
1678231912.3499649, 5.542, 44.546
1678231912.5506077, 5.542, 44.008
1678231912.7512593, 5.542, 44.008
1678231912.9519582, 5.542, 44.008
1678231913.1525679, 5.542, 44.008
1678231913.353146, 5.542, 44.008
1678231913.5537462, 5.363, 45.084
1678231913.7543929, 5.363, 45.084
1678231913.9550316, 5.363, 44.008
1678231914.1557753, 5.363, 44.008
1678231914.356374, 5.405, 44.008
1678231914.5570183, 5.405, 44.546
1678231914.7576118, 5.405, 44.008
1678231914.958224, 5.405, 44.008
1678231915.1588676, 5.405, 45.084
1678231915.3595126, 5.344, 45.084
1678231915.5601475, 5.344, 45.084
1678231915.7607813, 5.344, 45.084
1678231915.961387, 5.344, 44.546
1678231916.1620803, 5.344, 44.008
1678231916.362713, 5.37, 44.008
1678231916.5633192, 5.37, 45.084
1678231916.7640343, 5.37, 44.546
1678231916.9646046, 5.37, 45.084
1678231917.165221, 5.37, 45.084
1678231917.3658485, 5.37, 45.084
1678231917.5663676, 5.355, 45.084
1678231917.7669806, 5.355, 45.084
1678231917.9677808, 5.355, 45.084
1678231918.168409, 5.355, 45.084
1678231918.3691194, 5.302, 45.084
1678231918.569775, 5.302, 45.084
1678231918.7703946, 5.302, 44.546
1678231918.970898, 5.302, 45.084
1678231919.1715412, 5.302, 45.084
1678231919.3722975, 5.347, 45.084
1678231919.5729322, 5.347, 45.084
1678231919.773725, 5.347, 45.084
1678231919.974359, 5.347, 45.084
1678231920.1749694, 5.347, 45.084
1678231920.3756905, 5.431, 45.084
1678231920.5762196, 5.431, 45.084
1678231920.7768278, 5.431, 45.084
1678231920.977483, 5.431, 45.084
1678231921.1782532, 5.431, 45.622
1678231921.378905, 5.389, 45.084
1678231921.579538, 5.389, 45.084
