Time stamp,Power,avg_temp
1678299605.7258377, 0.0, 49.388
1678299605.926477, 4.176, 48.85
1678299606.127102, 4.176, 48.85
1678299606.3279095, 4.176, 48.85
1678299606.5285122, 4.176, 49.388
1678299606.729294, 4.176, 49.388
1678299606.9299066, 5.275, 49.388
1678299607.1305332, 5.275, 49.388
1678299607.331192, 5.275, 49.388
1678299607.5318642, 5.275, 48.85
1678299607.7324595, 5.275, 49.388
1678299607.9330776, 5.244, 49.388
1678299608.1336462, 5.244, 49.388
1678299608.3344276, 5.244, 49.388
1678299608.53507, 5.244, 48.85
1678299608.735684, 5.244, 49.388
1678299608.936173, 5.347, 49.388
1678299609.1367722, 5.347, 49.388
1678299609.3374755, 5.347, 49.388
1678299609.5380633, 5.347, 49.388
1678299609.7387085, 5.347, 49.388
1678299609.939441, 5.275, 49.388
1678299610.1401489, 5.275, 49.388
1678299610.3407552, 5.275, 49.388
1678299610.5413284, 5.275, 49.388
1678299610.742112, 5.275, 49.388
1678299610.9428504, 5.313, 49.388
1678299611.1434526, 5.313, 49.388
1678299611.3442712, 5.313, 49.388
1678299611.5452986, 5.313, 48.85
1678299611.7458842, 5.313, 49.926
1678299611.9465225, 5.275, 49.388
1678299612.1470485, 5.275, 49.388
1678299612.347589, 5.275, 49.388
1678299612.5479853, 5.275, 49.388
1678299612.748529, 5.275, 49.388
1678299612.9490213, 5.275, 49.388
1678299613.149651, 5.275, 49.388
1678299613.350288, 5.275, 49.388
1678299613.5508184, 5.275, 49.388
1678299613.751396, 5.328, 49.388
1678299613.9519863, 5.328, 49.388
1678299614.1525474, 5.328, 49.388
1678299614.353149, 5.328, 49.388
1678299614.5537074, 5.328, 49.388
1678299614.7543647, 5.328, 49.388
1678299614.95504, 5.305, 49.388
1678299615.1559234, 5.305, 49.388
1678299615.3566113, 5.305, 49.388
1678299615.5572755, 5.305, 49.388
1678299615.7580824, 5.233, 49.388
1678299615.958663, 5.233, 49.388
1678299616.159369, 5.233, 49.388
1678299616.3601518, 5.233, 49.388
1678299616.560777, 5.233, 49.388
1678299616.761353, 5.233, 49.388
1678299616.962035, 5.309, 49.388
1678299617.1626382, 5.309, 49.388
1678299617.3632803, 5.309, 48.85
1678299617.564188, 5.309, 49.388
1678299617.7650125, 5.241, 49.388
1678299617.9656239, 5.241, 49.926
1678299618.1662054, 5.241, 49.388
1678299618.366917, 5.241, 49.388
1678299618.5677948, 5.241, 49.388
1678299618.7684853, 5.241, 49.388
1678299618.9691103, 5.241, 49.388
1678299619.1696937, 5.241, 49.388
1678299619.3703394, 5.241, 49.388
1678299619.5709636, 5.241, 48.85
1678299619.7715123, 5.241, 49.388
1678299619.9720829, 5.321, 49.388
