time               ,W      ,usage_c0             ,usage_c1             ,usage_c2             ,usage_c3             ,usage_c4           ,usage_c5           ,usage_c6           ,usage_c7           ,temp4 ,temp5 ,temp6 ,temp7
1676068079.9758582 , 9.504 ,0.222                ,0.21100000000000002  ,0.05                 ,0.05                 ,0.905              ,0.95               ,0.9                ,0.895              , 65.0 , 70.0 , 72.0 , 61.0 ,
1676068080.1772292 , 9.504 ,0.16699999999999998  ,0.15                 ,0.053                ,0.05                 ,0.81               ,0.7140000000000001 ,0.7                ,0.682              , 62.0 , 64.0 , 67.0 , 58.0 ,
1676068080.3784053 , 9.504 ,0.111                ,0.1                  ,0.05                 ,0.0                  ,0.905              ,0.895              ,0.905              ,0.895              , 65.0 , 69.0 , 72.0 , 61.0 ,
1676068080.5795836 , 9.504 ,0.23800000000000002  ,0.15                 ,0.05                 ,0.05                 ,1.0                ,0.9520000000000001 ,0.95               ,0.955              , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068080.7807982 , 9.504 ,0.111                ,0.053                ,0.158                ,0.05                 ,0.7                ,0.65               ,0.619              ,0.579              , 64.0 , 68.0 , 71.0 , 60.0 ,
1676068080.9819617 ,10.626 ,0.158                ,0.0                  ,0.053                ,0.05                 ,1.0                ,0.95               ,0.95               ,0.905              , 66.0 , 70.0 , 73.0 , 61.0 ,
1676068081.183149  ,10.626 ,0.28600000000000003  ,0.053                ,0.217                ,0.0                  ,0.8                ,0.737              ,0.684              ,0.632              , 63.0 , 65.0 , 68.0 , 58.0 ,
1676068081.3842988 ,10.626 ,0.1                  ,0.048                ,0.053                ,0.0                  ,0.85               ,0.857              ,0.95               ,0.895              , 65.0 , 69.0 , 72.0 , 61.0 ,
1676068081.5856376 ,10.626 ,0.1                  ,0.263                ,0.1                  ,0.158                ,0.9520000000000001 ,0.9                ,0.9                ,0.905              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068081.7868304 ,10.626 ,0.23800000000000002  ,0.05                 ,0.1                  ,0.095                ,0.722              ,0.632              ,0.579              ,0.667              , 64.0 , 68.0 , 70.0 , 60.0 ,
1676068081.9880455 ,10.073 ,0.316                ,0.053                ,0.15                 ,0.2                  ,0.95               ,1.0                ,1.0                ,0.9520000000000001 , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068082.1895223 ,10.073 ,0.0                  ,0.05                 ,0.1                  ,0.1                  ,0.7140000000000001 ,0.85               ,0.7140000000000001 ,0.75               , 60.0 , 66.0 , 68.0 , 57.0 ,
1676068082.390691  ,10.073 ,0.1                  ,0.05                 ,0.095                ,0.0                  ,0.8420000000000001 ,0.895              ,0.8420000000000001 ,0.85               , 65.0 , 70.0 , 72.0 , 61.0 ,
1676068082.59188   ,10.073 ,0.16699999999999998  ,0.055999999999999994 ,0.055999999999999994 ,0.05                 ,0.9520000000000001 ,1.0                ,0.955              ,0.9520000000000001 , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068082.7932515 ,10.073 ,0.263                ,0.05                 ,0.19                 ,0.095                ,0.632              ,0.684              ,0.7                ,0.632              , 64.0 , 69.0 , 71.0 , 60.0 ,
1676068082.9943974 , 9.168 ,0.111                ,0.095                ,0.053                ,0.0                  ,0.955              ,0.95               ,1.0                ,0.95               , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068083.1956036 , 9.168 ,0.055999999999999994 ,0.0                  ,0.14300000000000002  ,0.111                ,0.789              ,0.7                ,0.727              ,0.81               , 61.0 , 65.0 , 67.0 , 58.0 ,
1676068083.3967755 , 9.168 ,0.22699999999999998  ,0.0                  ,0.053                ,0.0                  ,0.762              ,0.762              ,0.8                ,0.8                , 64.0 , 69.0 , 71.0 , 61.0 ,
1676068083.5979943 , 9.168 ,0.278                ,0.15                 ,0.15                 ,0.053                ,0.95               ,0.95               ,1.0                ,1.0                , 65.0 , 70.0 , 72.0 , 62.0 ,
1676068083.7991843 , 9.168 ,0.21100000000000002  ,0.053                ,0.105                ,0.0                  ,0.7                ,0.7                ,0.619              ,0.7                , 65.0 , 68.0 , 71.0 , 60.0 ,
1676068084.000329  , 9.168 ,0.19                 ,0.0                  ,0.14300000000000002  ,0.0                  ,1.0                ,0.9520000000000001 ,0.95               ,0.95               , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068084.2016742 ,10.993 ,0.105                ,0.0                  ,0.22699999999999998  ,0.048                ,0.789              ,0.7140000000000001 ,0.7                ,0.7                , 63.0 , 66.0 , 69.0 , 59.0 ,
1676068084.402866  ,10.993 ,0.14300000000000002  ,0.0                  ,0.053                ,0.0                  ,0.9                ,0.85               ,0.85               ,0.857              , 66.0 , 70.0 , 72.0 , 61.0 ,
1676068084.604086  ,10.993 ,0.16699999999999998  ,0.19                 ,0.1                  ,0.095                ,1.0                ,0.95               ,0.9520000000000001 ,0.9520000000000001 , 67.0 , 71.0 , 73.0 , 62.0 ,
1676068084.8054059 ,10.993 ,0.16699999999999998  ,0.1                  ,0.158                ,0.053                ,0.722              ,0.632              ,0.5710000000000001 ,0.55               , 64.0 , 68.0 , 71.0 , 60.0 ,
1676068085.006581  , 9.504 ,0.2                  ,0.053                ,0.1                  ,0.0                  ,0.9520000000000001 ,1.0                ,0.95               ,0.95               , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068085.2078016 , 9.504 ,0.053                ,0.0                  ,0.105                ,0.0                  ,0.667              ,0.727              ,0.684              ,0.684              , 60.0 , 65.0 , 68.0 , 57.0 ,
1676068085.4090853 , 9.504 ,0.28600000000000003  ,0.095                ,0.053                ,0.05                 ,0.895              ,1.0                ,0.9470000000000001 ,0.895              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068085.6103983 , 9.504 ,0.11800000000000001  ,0.105                ,0.14300000000000002  ,0.0                  ,0.9470000000000001 ,1.0                ,0.9520000000000001 ,0.95               , 65.0 , 71.0 , 72.0 , 62.0 ,
1676068085.811607  , 9.504 ,0.158                ,0.048                ,0.14300000000000002  ,0.0                  ,0.6                ,0.7140000000000001 ,0.6                ,0.636              , 64.0 , 69.0 , 71.0 , 61.0 ,
1676068086.012764  , 9.115 ,0.158                ,0.0                  ,0.053                ,0.091                ,0.9470000000000001 ,0.95               ,0.9470000000000001 ,1.0                , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068086.213978  , 9.115 ,0.2                  ,0.05                 ,0.15                 ,0.05                 ,0.7140000000000001 ,0.667              ,0.579              ,0.7                , 62.0 , 66.0 , 69.0 , 59.0 ,
1676068086.4150918 , 9.115 ,0.15                 ,0.0                  ,0.095                ,0.0                  ,0.955              ,0.9520000000000001 ,0.95               ,1.0                , 65.0 , 70.0 , 72.0 , 62.0 ,
1676068086.616258  , 9.115 ,0.21100000000000002  ,0.053                ,0.1                  ,0.05                 ,0.95               ,0.95               ,0.95               ,1.0                , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068086.8177087 , 9.115 ,0.263                ,0.0                  ,0.111                ,0.05                 ,0.632              ,0.619              ,0.632              ,0.684              , 65.0 , 69.0 , 72.0 , 62.0 ,
1676068087.0189195 ,10.756 ,0.11800000000000001  ,0.05                 ,0.05                 ,0.1                  ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.955              , 66.0 , 71.0 , 74.0 , 63.0 ,
1676068087.2201502 ,10.756 ,0.111                ,0.05                 ,0.095                ,0.105                ,0.632              ,0.65               ,0.667              ,0.75               , 60.0 , 65.0 , 67.0 , 59.0 ,
1676068087.4215038 ,10.756 ,0.21100000000000002  ,0.05                 ,0.0                  ,0.14300000000000002  ,0.9470000000000001 ,0.9470000000000001 ,0.95               ,1.0                , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068087.622719  ,10.756 ,0.158                ,0.053                ,0.0                  ,0.2                  ,0.9520000000000001 ,0.9520000000000001 ,0.95               ,1.0                , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068087.8239226 ,10.756 ,0.28600000000000003  ,0.0                  ,0.05                 ,0.105                ,0.682              ,0.65               ,0.667              ,0.636              , 65.0 , 69.0 , 72.0 , 61.0 ,
1676068088.0253046 ,10.119 ,0.111                ,0.05                 ,0.053                ,0.1                  ,0.95               ,0.95               ,1.0                ,0.95               , 66.0 , 71.0 , 74.0 , 62.0 ,
1676068088.2264493 ,10.119 ,0.1                  ,0.05                 ,0.0                  ,0.05                 ,0.75               ,0.762              ,0.895              ,0.81               , 64.0 , 67.0 , 70.0 , 60.0 ,
1676068088.4276237 ,10.119 ,0.11800000000000001  ,0.05                 ,0.0                  ,0.14300000000000002  ,0.789              ,0.789              ,0.81               ,0.789              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068088.6289809 ,10.119 ,0.2                  ,0.05                 ,0.053                ,0.15                 ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.95               , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068088.830149  , 9.172 ,0.3                  ,0.1                  ,0.1                  ,0.105                ,0.6                ,0.6                ,0.75               ,0.65               , 65.0 , 69.0 , 72.0 , 61.0 ,
1676068089.0313025 , 9.172 ,0.111                ,0.0                  ,0.053                ,0.1                  ,0.95               ,0.95               ,1.0                ,0.9520000000000001 , 66.0 , 71.0 , 74.0 , 62.0 ,
1676068089.2324765 , 9.172 ,0.15                 ,0.0                  ,0.0                  ,0.1                  ,0.85               ,0.95               ,1.0                ,0.895              , 61.0 , 69.0 , 71.0 , 59.0 ,
1676068089.4337697 , 9.172 ,0.16699999999999998  ,0.0                  ,0.0                  ,0.053                ,0.684              ,0.65               ,0.8                ,0.65               , 65.0 , 70.0 , 73.0 , 61.0 ,
1676068089.6349652 , 9.172 ,0.2                  ,0.053                ,0.0                  ,0.19                 ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.9520000000000001 , 66.0 , 71.0 , 75.0 , 62.0 ,
1676068089.836165  ,10.714 ,0.222                ,0.05                 ,0.0                  ,0.1                  ,0.579              ,0.632              ,0.762              ,0.6                , 61.0 , 67.0 , 69.0 , 58.0 ,
1676068090.0374613 ,10.714 ,0.158                ,0.0                  ,0.0                  ,0.053                ,0.9520000000000001 ,0.95               ,0.9470000000000001 ,1.0                , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068090.238563  ,10.714 ,0.053                ,0.0                  ,0.0                  ,0.095                ,0.95               ,0.9520000000000001 ,0.9520000000000001 ,1.0                , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068090.4397533 ,10.714 ,0.1                  ,0.0                  ,0.0                  ,0.1                  ,0.762              ,0.591              ,0.636              ,0.7140000000000001 , 66.0 , 69.0 , 72.0 , 62.0 ,
1676068090.6411028 ,10.714 ,0.053                ,0.0                  ,0.05                 ,0.22699999999999998  ,1.0                ,0.95               ,0.9470000000000001 ,0.9520000000000001 , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068090.8425195 ,10.714 ,0.263                ,0.05                 ,0.1                  ,0.0                  ,0.8                ,0.8                ,0.75               ,0.789              , 63.0 , 66.0 , 68.0 , 59.0 ,
1676068091.0437202 ,11.088 ,0.17600000000000002  ,0.05                 ,0.048                ,0.1                  ,0.8420000000000001 ,0.833              ,0.85               ,0.8                , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068091.2449768 ,11.088 ,0.1                  ,0.0                  ,0.0                  ,0.182                ,0.95               ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 67.0 , 72.0 , 75.0 , 63.0 ,
1676068091.4461737 ,11.088 ,0.2                  ,0.05                 ,0.095                ,0.1                  ,0.619              ,0.619              ,0.762              ,0.7                , 65.0 , 69.0 , 72.0 , 61.0 ,
1676068091.6473753 ,11.088 ,0.053                ,0.0                  ,0.0                  ,0.15                 ,0.9470000000000001 ,0.9520000000000001 ,0.95               ,1.0                , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068091.848566  ,11.088 ,0.21100000000000002  ,0.053                ,0.05                 ,0.105                ,0.9                ,0.8420000000000001 ,0.8                ,0.909              , 63.0 , 68.0 , 70.0 , 61.0 ,
1676068092.0497723 , 9.622 ,0.158                ,0.095                ,0.053                ,0.19                 ,0.75               ,0.75               ,0.737              ,0.81               , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068092.250871  , 9.622 ,0.053                ,0.0                  ,0.048                ,0.053                ,0.95               ,0.9470000000000001 ,0.95               ,1.0                , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068092.4520814 , 9.622 ,0.158                ,0.0                  ,0.19                 ,0.15                 ,0.762              ,0.636              ,0.591              ,0.632              , 64.0 , 67.0 , 70.0 , 60.0 ,
1676068092.653437  , 9.622 ,0.105                ,0.05                 ,0.0                  ,0.15                 ,0.95               ,0.95               ,0.95               ,1.0                , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068092.8546188 , 9.622 ,0.111                ,0.053                ,0.095                ,0.055999999999999994 ,0.9520000000000001 ,0.95               ,1.0                ,1.0                , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068093.0558383 , 9.321 ,0.25                 ,0.0                  ,0.053                ,0.2                  ,0.684              ,0.667              ,0.619              ,0.682              , 65.0 , 70.0 , 72.0 , 63.0 ,
1676068093.2571096 , 9.321 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.095                ,0.95               ,0.95               ,0.9470000000000001 ,1.0                , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068093.458321  , 9.321 ,0.111                ,0.095                ,0.05                 ,0.105                ,0.75               ,0.636              ,0.667              ,0.75               , 61.0 , 66.0 , 67.0 , 59.0 ,
1676068093.6595256 , 9.321 ,0.16699999999999998  ,0.0                  ,0.095                ,0.19                 ,0.9129999999999999 ,0.9520000000000001 ,0.9520000000000001 ,0.95               , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068093.8607051 , 9.321 ,0.158                ,0.053                ,0.0                  ,0.053                ,0.9470000000000001 ,0.95               ,0.95               ,1.0                , 67.0 , 72.0 , 75.0 , 64.0 ,
1676068094.061914  , 9.321 ,0.158                ,0.105                ,0.1                  ,0.15                 ,0.7                ,0.6                ,0.55               ,0.7                , 65.0 , 69.0 , 72.0 , 62.0 ,
1676068094.2630522 ,10.432 ,0.14300000000000002  ,0.05                 ,0.0                  ,0.1                  ,0.95               ,0.9520000000000001 ,0.9470000000000001 ,1.0                , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068094.4642344 ,10.432 ,0.0                  ,0.0                  ,0.05                 ,0.1                  ,0.8420000000000001 ,0.789              ,0.75               ,0.8                , 63.0 , 67.0 , 68.0 , 60.0 ,
1676068094.665591  ,10.432 ,0.158                ,0.053                ,0.0                  ,0.105                ,0.85               ,0.8                ,0.818              ,0.895              , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068094.8667774 , 9.271 ,0.158                ,0.105                ,0.0                  ,0.1                  ,0.955              ,0.95               ,1.0                ,1.0                , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068095.0679731 , 9.271 ,0.111                ,0.105                ,0.053                ,0.1                  ,0.737              ,0.632              ,0.619              ,0.7                , 66.0 , 69.0 , 71.0 , 61.0 ,
1676068095.2692358 , 9.271 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.14300000000000002  ,1.0                ,0.95               ,0.9470000000000001 ,0.9470000000000001 , 68.0 , 72.0 , 74.0 , 63.0 ,
1676068095.4705498 , 9.271 ,0.158                ,0.2                  ,0.05                 ,0.053                ,0.8420000000000001 ,0.85               ,0.8                ,0.81               , 64.0 , 69.0 , 70.0 , 61.0 ,
1676068095.671738  , 9.271 ,0.16699999999999998  ,0.14300000000000002  ,0.095                ,0.14300000000000002  ,0.81               ,0.7140000000000001 ,0.684              ,0.722              , 67.0 , 70.0 , 73.0 , 62.0 ,
1676068095.8731031 , 9.271 ,0.21100000000000002  ,0.0                  ,0.0                  ,0.0                  ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.95               , 68.0 , 72.0 , 74.0 , 63.0 ,
1676068096.0743134 , 9.099 ,0.11800000000000001  ,0.1                  ,0.095                ,0.14300000000000002  ,0.65               ,0.667              ,0.579              ,0.6                , 63.0 , 67.0 , 69.0 , 60.0 ,
1676068096.2754114 , 9.099 ,0.053                ,0.0                  ,0.0                  ,0.05                 ,0.95               ,1.0                ,0.95               ,0.95               , 66.0 , 72.0 , 73.0 , 62.0 ,
1676068096.4764988 , 9.099 ,0.048                ,0.0                  ,0.0                  ,0.1                  ,0.9470000000000001 ,1.0                ,0.95               ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068096.6777003 , 9.099 ,0.111                ,0.105                ,0.05                 ,0.053                ,0.632              ,0.7                ,0.684              ,0.632              , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068096.8788674 , 9.099 ,0.11800000000000001  ,0.05                 ,0.0                  ,0.053                ,0.9470000000000001 ,1.0                ,0.95               ,0.9470000000000001 , 68.0 , 73.0 , 75.0 , 63.0 ,
1676068097.0800686 , 9.321 ,0.263                ,0.222                ,0.053                ,0.217                ,0.682              ,0.81               ,0.7140000000000001 ,0.727              , 64.0 , 68.0 , 70.0 , 60.0 ,
1676068097.2813675 , 9.321 ,0.1                  ,0.05                 ,0.0                  ,0.1                  ,0.9                ,0.895              ,0.9520000000000001 ,0.85               , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068097.4825165 , 9.321 ,0.0                  ,0.0                  ,0.0                  ,0.053                ,0.95               ,0.95               ,1.0                ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068097.6837244 , 9.321 ,0.19                 ,0.14300000000000002  ,0.23800000000000002  ,0.1                  ,0.6                ,0.65               ,0.632              ,0.7140000000000001 , 66.0 , 70.0 , 72.0 , 62.0 ,
1676068097.885068  ,10.741 ,0.158                ,0.053                ,0.0                  ,0.105                ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.95               , 68.0 , 72.0 , 74.0 , 63.0 ,
1676068098.0862117 ,10.741 ,0.055999999999999994 ,0.0                  ,0.05                 ,0.053                ,0.889              ,0.7                ,0.789              ,0.75               , 64.0 , 68.0 , 70.0 , 60.0 ,
1676068098.2873635 ,10.741 ,0.059000000000000004 ,0.053                ,0.053                ,0.1                  ,0.818              ,0.789              ,0.8                ,0.789              , 66.0 , 71.0 , 74.0 , 62.0 ,
1676068098.4884572 ,10.741 ,0.182                ,0.0                  ,0.048                ,0.095                ,0.95               ,0.9520000000000001 ,1.0                ,0.9520000000000001 , 67.0 , 72.0 , 75.0 , 63.0 ,
1676068098.6896615 ,10.741 ,0.11800000000000001  ,0.28600000000000003  ,0.105                ,0.1                  ,0.737              ,0.7                ,0.7                ,0.7                , 66.0 , 69.0 , 72.0 , 62.0 ,
1676068098.8908386 ,10.741 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.053                ,1.0                ,0.95               ,0.95               ,0.95               , 68.0 , 72.0 , 75.0 , 63.0 ,
1676068099.091993  , 9.779 ,0.158                ,0.0                  ,0.053                ,0.1                  ,0.818              ,0.75               ,0.773              ,0.773              , 63.0 , 68.0 , 70.0 , 60.0 ,
1676068099.2933512 , 9.779 ,0.22699999999999998  ,0.105                ,0.1                  ,0.15                 ,0.8420000000000001 ,0.8420000000000001 ,0.789              ,0.789              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068099.4945188 , 9.779 ,0.0                  ,0.0                  ,0.0                  ,0.095                ,0.95               ,1.0                ,0.9470000000000001 ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068099.695711  , 9.779 ,0.263                ,0.105                ,0.053                ,0.105                ,0.65               ,0.7140000000000001 ,0.7                ,0.619              , 66.0 , 70.0 , 72.0 , 62.0 ,
1676068099.897031  , 9.473 ,0.111                ,0.1                  ,0.0                  ,0.1                  ,0.95               ,0.95               ,0.9520000000000001 ,0.95               , 68.0 , 72.0 , 75.0 , 63.0 ,
1676068100.097581  , 9.473 ,0.158                ,0.0                  ,0.105                ,0.14300000000000002  ,0.857              ,0.895              ,0.85               ,0.9440000000000001 , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068100.2987041 , 9.473 ,0.105                ,0.053                ,0.0                  ,0.0                  ,0.737              ,0.75               ,0.7                ,0.857              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068100.5000374 , 9.473 ,0.222                ,0.05                 ,0.053                ,0.0                  ,0.9520000000000001 ,0.9520000000000001 ,0.9520000000000001 ,1.0                , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068100.701399  , 9.473 ,0.3                  ,0.182                ,0.05                 ,0.053                ,0.619              ,0.6                ,0.7140000000000001 ,0.667              , 66.0 , 69.0 , 72.0 , 62.0 ,
1676068100.9026058 ,10.886 ,0.17600000000000002  ,0.0                  ,0.0                  ,0.0                  ,1.0                ,0.95               ,0.905              ,0.95               , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068101.1037617 ,10.886 ,0.278                ,0.0                  ,0.048                ,0.048                ,0.85               ,0.762              ,0.75               ,0.75               , 64.0 , 68.0 , 69.0 , 60.0 ,
1676068101.3051107 ,10.886 ,0.25                 ,0.1                  ,0.05                 ,0.05                 ,0.9                ,0.81               ,0.81               ,0.8                , 67.0 , 71.0 , 73.0 , 63.0 ,
1676068101.5064983 ,10.886 ,0.16699999999999998  ,0.1                  ,0.05                 ,0.0                  ,1.0                ,0.9                ,0.9470000000000001 ,0.95               , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068101.7077155 ,10.886 ,0.222                ,0.105                ,0.0                  ,0.1                  ,0.65               ,0.682              ,0.579              ,0.6                , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068101.9092867 , 8.714 ,0.222                ,0.0                  ,0.0                  ,0.048                ,0.95               ,0.95               ,1.0                ,0.95               , 67.0 , 72.0 , 75.0 , 64.0 ,
1676068102.1106572 , 8.714 ,0.21100000000000002  ,0.1                  ,0.095                ,0.0                  ,0.684              ,0.7                ,0.789              ,0.8                , 62.0 , 66.0 , 68.0 , 60.0 ,
1676068102.3118677 , 8.714 ,0.3                  ,0.0                  ,0.0                  ,0.0                  ,0.905              ,0.85               ,0.857              ,0.857              , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068102.5132287 , 8.714 ,0.222                ,0.05                 ,0.05                 ,0.05                 ,0.95               ,0.9470000000000001 ,0.95               ,0.9470000000000001 , 65.0 , 70.0 , 70.0 , 62.0 ,
1676068102.7144313 , 8.714 ,0.25                 ,0.053                ,0.105                ,0.0                  ,0.7                ,0.75               ,0.6                ,0.619              , 67.0 , 70.0 , 73.0 , 62.0 ,
1676068102.9157355 , 9.241 ,0.263                ,0.05                 ,0.05                 ,0.0                  ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.9520000000000001 , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068103.1170826 , 9.241 ,0.263                ,0.05                 ,0.1                  ,0.136                ,0.7                ,0.682              ,0.65               ,0.632              , 66.0 , 69.0 , 72.0 , 61.0 ,
1676068103.3183765 , 9.241 ,0.055999999999999994 ,0.048                ,0.0                  ,0.0                  ,0.9470000000000001 ,0.895              ,0.95               ,0.85               , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068103.519717  , 9.241 ,0.2                  ,0.053                ,0.05                 ,0.0                  ,0.95               ,0.905              ,0.895              ,0.895              , 64.0 , 70.0 , 71.0 , 61.0 ,
1676068103.7210727 , 9.241 ,0.3                  ,0.0                  ,0.05                 ,0.05                 ,0.722              ,0.722              ,0.7140000000000001 ,0.65               , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068103.922269  , 9.912 ,0.222                ,0.095                ,0.0                  ,0.0                  ,0.9520000000000001 ,0.95               ,1.0                ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068104.1234689 , 9.912 ,0.17600000000000002  ,0.0                  ,0.095                ,0.0                  ,0.636              ,0.619              ,0.667              ,0.737              , 65.0 , 69.0 , 72.0 , 62.0 ,
1676068104.3246114 , 9.912 ,0.19                 ,0.0                  ,0.0                  ,0.05                 ,0.9470000000000001 ,0.95               ,0.95               ,1.0                , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068104.5260262 , 9.912 ,0.263                ,0.0                  ,0.053                ,0.05                 ,0.95               ,0.95               ,0.9                ,1.0                , 64.0 , 70.0 , 71.0 , 62.0 ,
1676068104.7272422 , 9.912 ,0.444                ,0.14300000000000002  ,0.05                 ,0.05                 ,0.7                ,0.737              ,0.632              ,0.65               , 66.0 , 71.0 , 72.0 , 63.0 ,
1676068104.9284463 , 9.584 ,0.16699999999999998  ,0.0                  ,0.059000000000000004 ,0.0                  ,0.9                ,0.95               ,1.0                ,1.0                , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068105.129775  , 9.584 ,0.21100000000000002  ,0.095                ,0.1                  ,0.05                 ,0.7140000000000001 ,0.684              ,0.773              ,0.667              , 63.0 , 67.0 , 70.0 , 60.0 ,
1676068105.330909  , 9.584 ,0.111                ,0.0                  ,0.1                  ,0.0                  ,0.905              ,0.857              ,0.95               ,0.9                , 67.0 , 72.0 , 75.0 , 64.0 ,
1676068105.5320995 , 9.584 ,0.11800000000000001  ,0.0                  ,0.15                 ,0.05                 ,0.9520000000000001 ,0.955              ,1.0                ,0.955              , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068105.7334456 , 9.584 ,0.2                  ,0.053                ,0.095                ,0.0                  ,0.632              ,0.632              ,0.75               ,0.611              , 66.0 , 71.0 , 74.0 , 63.0 ,
1676068105.9345925 , 9.79  ,0.11800000000000001  ,0.0                  ,0.1                  ,0.0                  ,0.9470000000000001 ,0.95               ,1.0                ,0.95               , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068106.135737  , 9.79  ,0.158                ,0.095                ,0.105                ,0.05                 ,0.75               ,0.75               ,0.8420000000000001 ,0.85               , 63.0 , 68.0 , 70.0 , 61.0 ,
1676068106.3370926 , 9.79  ,0.16699999999999998  ,0.095                ,0.1                  ,0.0                  ,0.81               ,0.778              ,0.8                ,0.895              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068106.538276  , 9.79  ,0.25                 ,0.0                  ,0.105                ,0.05                 ,0.9470000000000001 ,0.95               ,1.0                ,0.9470000000000001 , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068106.7394786 , 9.79  ,0.11800000000000001  ,0.05                 ,0.15                 ,0.095                ,0.667              ,0.619              ,0.75               ,0.636              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068106.9406533 ,11.073 ,0.25                 ,0.1                  ,0.0                  ,0.1                  ,1.0                ,0.95               ,0.95               ,0.95               , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068107.1418233 ,11.073 ,0.1                  ,0.0                  ,0.0                  ,0.053                ,0.9470000000000001 ,0.85               ,0.857              ,0.85               , 66.0 , 71.0 , 72.0 , 62.0 ,
1676068107.3430014 ,11.073 ,0.105                ,0.05                 ,0.0                  ,0.14300000000000002  ,0.789              ,0.75               ,0.7                ,0.7                , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068107.5442035 ,11.073 ,0.055999999999999994 ,0.0                  ,0.095                ,0.15                 ,1.0                ,0.9470000000000001 ,0.95               ,0.9470000000000001 , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068107.7456405 ,11.073 ,0.222                ,0.053                ,0.0                  ,0.053                ,0.7                ,0.632              ,0.632              ,0.667              , 65.0 , 68.0 , 71.0 , 61.0 ,
1676068107.9468462 ,10.672 ,0.35                 ,0.316                ,0.05                 ,0.05                 ,0.95               ,0.9520000000000001 ,0.955              ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068108.1480062 ,10.672 ,0.158                ,0.0                  ,0.05                 ,0.15                 ,0.9470000000000001 ,1.0                ,1.0                ,0.95               , 69.0 , 74.0 , 76.0 , 64.0 ,
