time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7
1676067164.3529093,5.828,0.05,0.0,0.0,0.0,1.0,0.0,0.05,0.053,57.0,45.0,45.0,41.0,
1676067164.5534158,5.828,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.048,57.0,45.0,46.0,41.0,
1676067164.7537963,5.828,0.2,0.0,0.0,0.0,1.0,0.0,0.095,0.0,58.0,45.0,45.0,41.0,
1676067164.9541848,6.103,0.05,0.0,0.048,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067165.1546352,6.103,0.05,0.0,0.0,0.0,1.0,0.105,0.0,0.0,58.0,45.0,45.0,41.0,
1676067165.3550122,6.103,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,45.0,45.0,41.0,
1676067165.5554318,6.103,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,58.0,45.0,45.0,41.0,
1676067165.755804,6.103,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067165.9561832,5.893,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,45.0,45.0,41.0,
1676067166.1566002,5.893,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.048,58.0,45.0,45.0,41.0,
1676067166.357002,5.893,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067166.557454,5.893,0.048,0.0,0.0,0.0,1.0,0.15,0.0,0.0,58.0,47.0,46.0,41.0,
1676067166.7578466,5.893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,46.0,41.0,
1676067166.9582608,5.981,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,46.0,41.0,
1676067167.1586804,5.981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067167.359048,5.981,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,45.0,41.0,
1676067167.5594983,5.981,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.05,58.0,45.0,45.0,41.0,
1676067167.7598956,5.981,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,45.0,45.0,41.0,
1676067167.96029,5.939,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067168.1607347,5.939,0.0,0.0,0.0,0.0,1.0,0.15,0.048,0.0,58.0,46.0,46.0,41.0,
1676067168.3611176,5.939,0.0,0.0,0.048,0.0,1.0,0.0,0.048,0.0,58.0,45.0,46.0,41.0,
1676067168.5615442,5.939,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,45.0,41.0,
1676067168.7619143,5.939,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067168.9622962,5.863,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067169.1627321,5.863,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,58.0,45.0,46.0,41.0,
1676067169.363115,5.863,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067169.563549,5.863,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,45.0,46.0,41.0,
1676067169.7640026,5.863,0.14300000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.14300000000000002,58.0,46.0,46.0,41.0,
1676067169.964388,5.905,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,58.0,46.0,46.0,41.0,
1676067170.1648114,5.905,0.095,0.0,0.0,0.0,1.0,0.048,0.0,0.0,58.0,46.0,46.0,41.0,
1676067170.3651757,5.905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,41.0,
1676067170.5655954,5.905,0.05,0.0,0.05,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067170.7659683,5.905,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067170.966344,5.905,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067171.1668007,5.905,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.15,58.0,46.0,46.0,42.0,
1676067171.36718,5.905,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.0,58.0,46.0,46.0,41.0,
1676067171.5676153,5.905,0.05,0.0,0.0,0.0,1.0,0.0,0.05,0.0,58.0,46.0,46.0,42.0,
1676067171.767986,5.905,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,58.0,46.0,46.0,42.0,
1676067171.9683938,5.92,0.095,0.0,0.0,0.0,1.0,0.0,0.13,0.0,58.0,46.0,46.0,42.0,
1676067172.1688147,5.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067172.369183,5.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,46.0,46.0,42.0,
1676067172.569641,5.92,0.05,0.0,0.0,0.0,1.0,0.048,0.05,0.0,58.0,46.0,46.0,42.0,
1676067172.7700891,5.92,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.14300000000000002,58.0,46.0,46.0,42.0,
1676067172.9704912,5.909,0.1,0.0,0.0,0.0,1.0,0.0,0.048,0.0,58.0,46.0,46.0,42.0,
1676067173.1709027,5.909,0.0,0.0,0.048,0.0,1.0,0.0,0.0,0.048,58.0,46.0,46.0,42.0,
1676067173.3712728,5.909,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.091,58.0,46.0,46.0,42.0,
1676067173.571703,5.909,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067173.7720883,5.909,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067173.9724636,5.931,0.05,0.0,0.0,0.0,1.0,0.05,0.048,0.0,59.0,46.0,46.0,42.0,
1676067174.1729927,5.931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14300000000000002,58.0,46.0,46.0,44.0,
1676067174.373418,5.931,0.105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067174.5738518,5.931,0.22699999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067174.7742376,5.931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,46.0,46.0,42.0,
1676067174.9746203,5.874,0.14300000000000002,0.0,0.0,0.053,1.0,0.0,0.05,0.0,59.0,46.0,46.0,42.0,
1676067175.1750498,5.874,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,59.0,46.0,46.0,42.0,
1676067175.3754184,5.874,0.05,0.0,0.0,0.0,1.0,0.0,0.05,0.0,59.0,46.0,46.0,42.0,
1676067175.5758386,5.874,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,58.0,46.0,46.0,42.0,
1676067175.776271,5.874,0.05,0.0,0.0,0.0,0.263,0.0,0.0,0.14300000000000002,44.0,43.0,45.0,41.0,
1676067175.9766343,5.859,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.05,41.0,41.0,43.0,39.0,
1676067176.177016,5.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,42.0,38.0,
1676067176.3773491,5.859,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,41.0,37.0,
1676067176.5777366,5.859,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.05,38.0,38.0,41.0,37.0,
1676067176.778065,5.859,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.048,38.0,37.0,40.0,36.0,
1676067176.97844,2.771,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,37.0,37.0,40.0,36.0,
1676067177.1788142,2.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,39.0,36.0,
1676067177.3792353,2.771,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,37.0,36.0,39.0,36.0,
1676067177.579698,2.771,0.05,0.0,0.0,0.0,0.048,0.2,0.095,0.05,37.0,38.0,40.0,35.0,
1676067177.7801392,2.771,0.053,0.0,0.048,0.0,0.0,0.048,0.05,0.05,37.0,37.0,40.0,35.0,
1676067177.9805014,3.179,0.095,0.0,0.0,0.0,0.095,0.0,0.048,0.0,36.0,36.0,39.0,35.0,
1676067178.1809187,3.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,39.0,35.0,
1676067178.3812513,3.179,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,36.0,35.0,38.0,34.0,
1676067178.5816364,3.179,0.05,0.0,0.0,0.0,0.048,0.048,0.0,0.048,36.0,35.0,38.0,34.0,
1676067178.7820852,3.179,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.15,36.0,35.0,39.0,35.0,
1676067178.9824476,2.775,0.0,0.0,0.0,0.0,0.048,0.0,0.048,0.095,36.0,35.0,38.0,34.0,
1676067179.1828902,2.775,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,38.0,34.0,
1676067179.3832395,2.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,38.0,34.0,
1676067179.5836577,2.775,0.05,0.0,0.0,0.0,0.0,0.048,0.0,0.05,35.0,35.0,38.0,34.0,
1676067179.7839956,2.775,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.05,35.0,34.0,37.0,34.0,
1676067179.9843273,2.752,0.05,0.0,0.0,0.0,0.048,0.0,0.048,0.091,35.0,34.0,37.0,34.0,
1676067180.184697,2.752,0.05,0.0,0.0,0.0,0.0,0.0,0.095,0.0,35.0,34.0,37.0,33.0,
1676067180.3851104,2.752,0.048,0.0,0.0,0.0,0.0,0.048,0.0,0.15,35.0,35.0,37.0,34.0,
1676067180.5855057,2.752,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,35.0,34.0,37.0,33.0,
1676067180.7858448,2.752,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,34.0,34.0,37.0,33.0,
1676067180.9862008,2.607,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.048,34.0,34.0,37.0,33.0,
1676067181.186595,2.607,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067181.3869271,2.607,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,34.0,34.0,37.0,33.0,
1676067181.587313,2.607,0.05,0.0,0.0,0.0,0.048,0.0,0.0,0.05,34.0,34.0,37.0,33.0,
1676067181.7876856,2.607,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,33.0,
1676067181.9881039,2.741,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,34.0,34.0,37.0,33.0,
1676067182.1884546,2.741,0.048,0.0,0.0,0.0,0.0,0.048,0.048,0.0,34.0,34.0,37.0,33.0,
1676067182.388775,2.741,0.05,0.0,0.091,0.0,0.0,0.048,0.0,0.0,34.0,34.0,37.0,33.0,
1676067182.5891948,2.741,0.05,0.0,0.0,0.0,0.0,0.0,0.095,0.091,34.0,34.0,37.0,33.0,
1676067182.7895715,2.741,0.095,0.0,0.0,0.0,0.0,0.048,0.0,0.0,34.0,34.0,36.0,33.0,
1676067182.9899457,2.725,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.05,34.0,34.0,37.0,33.0,
1676067183.1902897,2.725,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.048,34.0,33.0,36.0,33.0,
1676067183.3906984,2.725,0.048,0.0,0.0,0.0,0.0,0.0,0.048,0.105,34.0,34.0,37.0,33.0,
1676067183.591098,2.725,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,34.0,34.0,36.0,33.0,
1676067183.7914338,2.725,0.095,0.0,0.0,0.0,0.048,0.0,0.0,0.048,34.0,33.0,36.0,33.0,
1676067183.9918113,2.695,0.053,0.0,0.0,0.0,0.0,0.05,0.048,0.05,34.0,34.0,37.0,33.0,
1676067184.1921992,2.695,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,34.0,33.0,36.0,33.0,
1676067184.3925376,2.695,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,36.0,33.0,
1676067184.5929697,2.695,0.048,0.0,0.0,0.0,0.048,0.048,0.048,0.0,34.0,33.0,36.0,32.0,
1676067184.7933085,2.695,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,34.0,33.0,36.0,32.0,
1676067184.9937348,2.699,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19,34.0,33.0,37.0,33.0,
1676067185.1940951,2.699,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,34.0,33.0,36.0,32.0,
1676067185.394425,2.699,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,34.0,33.0,36.0,32.0,
1676067185.5948226,2.699,0.048,0.0,0.0,0.0,0.095,0.048,0.0,0.0,34.0,33.0,36.0,32.0,
1676067185.7952259,2.699,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,47.0,36.0,37.0,34.0,
1676067185.9956453,3.351,0.095,0.0,0.0,0.0,1.0,0.0,0.091,0.0,50.0,38.0,39.0,35.0,
1676067186.1960332,3.351,0.0,0.0,0.0,0.0,1.0,0.048,0.05,0.0,51.0,39.0,40.0,36.0,
1676067186.3964722,3.351,0.05,0.0,0.0,0.0,1.0,0.048,0.048,0.182,51.0,40.0,41.0,39.0,
1676067186.5969477,3.351,0.05,0.0,0.0,0.0,1.0,0.05,0.05,0.0,52.0,40.0,41.0,37.0,
1676067186.7973192,3.351,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.0,52.0,41.0,41.0,37.0,
1676067186.9977584,5.626,0.095,0.0,0.0,0.0,1.0,0.0,0.05,0.0,53.0,41.0,42.0,38.0,
1676067187.198146,5.626,0.0,0.0,0.05,0.0,1.0,0.0,0.048,0.0,53.0,41.0,42.0,38.0,
1676067187.398511,5.626,0.0,0.0,0.0,0.0,1.0,0.136,0.0,0.0,53.0,42.0,42.0,38.0,
1676067187.5989647,5.626,0.095,0.0,0.0,0.0,1.0,0.048,0.0,0.091,54.0,42.0,42.0,38.0,
1676067187.7993793,5.626,0.05,0.0,0.0,0.0,1.0,0.05,0.05,0.0,54.0,42.0,42.0,38.0,
1676067187.9998374,5.565,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.14300000000000002,54.0,42.0,43.0,39.0,
1676067188.2002335,5.565,0.091,0.0,0.048,0.0,1.0,0.048,0.0,0.0,54.0,42.0,43.0,39.0,
1676067188.4005957,5.565,0.0,0.0,0.0,0.0,1.0,0.05,0.05,0.0,54.0,42.0,43.0,39.0,
1676067188.601029,5.565,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,54.0,43.0,43.0,39.0,
1676067188.8014011,5.565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,42.0,43.0,39.0,
1676067189.001826,5.546,0.1,0.0,0.0,0.0,1.0,0.05,0.0,0.048,54.0,43.0,43.0,39.0,
1676067189.2022586,5.546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,43.0,43.0,39.0,
1676067189.402633,5.546,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.0,55.0,43.0,43.0,39.0,
1676067189.6030807,5.546,0.05,0.0,0.0,0.0,1.0,0.105,0.0,0.095,55.0,43.0,44.0,40.0,
1676067189.8034544,5.546,0.05,0.0,0.0,0.0,1.0,0.048,0.048,0.048,55.0,43.0,44.0,40.0,
1676067190.0038764,5.748,0.053,0.0,0.0,0.0,1.0,0.05,0.05,0.0,55.0,43.0,44.0,40.0,
1676067190.2042654,5.748,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,43.0,44.0,40.0,
1676067190.4046288,5.748,0.0,0.0,0.0,0.0,1.0,0.048,0.05,0.091,55.0,43.0,44.0,40.0,
1676067190.6050534,5.748,0.095,0.0,0.0,0.0,1.0,0.095,0.13,0.0,55.0,43.0,44.0,40.0,
1676067190.8054276,5.748,0.0,0.0,0.0,0.0,1.0,0.091,0.0,0.05,55.0,43.0,44.0,40.0,
1676067191.0058784,5.748,0.048,0.0,0.0,0.048,1.0,0.15,0.0,0.0,55.0,45.0,44.0,40.0,
1676067191.2062738,5.603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.091,56.0,44.0,44.0,40.0,
1676067191.406637,5.603,0.091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,44.0,44.0,40.0,
1676067191.6070654,5.603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,44.0,44.0,40.0,
1676067191.807442,5.603,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.0,56.0,44.0,44.0,40.0,
1676067192.0078914,5.561,0.05,0.0,0.048,0.0,1.0,0.048,0.0,0.0,55.0,44.0,45.0,40.0,
1676067192.208285,5.561,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,56.0,44.0,44.0,40.0,
1676067192.408654,5.561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,44.0,44.0,40.0,
1676067192.609116,5.561,0.095,0.0,0.0,0.0,1.0,0.158,0.0,0.048,56.0,44.0,44.0,40.0,
1676067192.8095422,5.676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067193.0099738,5.676,0.05,0.0,0.0,0.0,1.0,0.05,0.0,0.05,56.0,44.0,45.0,40.0,
1676067193.2103603,5.676,0.05,0.0,0.0,0.0,1.0,0.048,0.048,0.0,56.0,44.0,45.0,40.0,
1676067193.4107196,5.676,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,44.0,40.0,
1676067193.611136,5.676,0.05,0.0,0.0,0.0,1.0,0.095,0.0,0.0,56.0,44.0,45.0,40.0,
1676067193.8115168,5.676,0.05,0.0,0.0,0.0,1.0,0.048,0.048,0.05,56.0,44.0,45.0,40.0,
1676067194.0119936,5.63,0.05,0.0,0.05,0.0,1.0,0.05,0.05,0.0,56.0,45.0,45.0,40.0,
1676067194.2124462,5.63,0.0,0.0,0.0,0.0,1.0,0.15,0.091,0.0,56.0,44.0,45.0,40.0,
1676067194.4128633,5.63,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067194.6132858,5.63,0.048,0.0,0.0,0.0,1.0,0.048,0.0,0.0,56.0,44.0,45.0,40.0,
1676067194.8136678,5.63,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,56.0,44.0,45.0,40.0,
1676067195.0140865,5.569,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,56.0,44.0,45.0,40.0,
1676067195.2144668,5.569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,44.0,40.0,
1676067195.4148395,5.569,0.263,0.0,0.0,0.0,1.0,0.048,0.105,0.0,56.0,44.0,45.0,41.0,
1676067195.6152902,5.569,0.05,0.0,0.0,0.0,1.0,0.105,0.0,0.0,56.0,45.0,45.0,41.0,
1676067195.8156638,5.569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067196.0160723,5.855,0.095,0.0,0.0,0.0,1.0,0.0,0.05,0.048,56.0,44.0,45.0,41.0,
1676067196.2164586,5.855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,40.0,
1676067196.4168603,5.855,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,56.0,44.0,45.0,41.0,
1676067196.6172912,5.855,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,44.0,45.0,41.0,
1676067196.8176754,5.855,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.0181036,5.615,0.0,0.0,0.048,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.2185566,5.615,0.095,0.0,0.0,0.0,1.0,0.15,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.4189672,5.615,0.0,0.0,0.0,0.0,1.0,0.0,0.091,0.0,56.0,45.0,45.0,41.0,
1676067197.6194043,5.615,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067197.8198147,5.615,0.05,0.0,0.0,0.0,1.0,0.0,0.048,0.0,56.0,45.0,45.0,41.0,
1676067198.0202367,5.576,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067198.2206185,5.576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,56.0,44.0,45.0,41.0,
1676067198.4209836,5.576,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067198.621442,5.576,0.0,0.0,0.0,0.048,1.0,0.15,0.0,0.05,56.0,47.0,45.0,41.0,
1676067198.8218381,5.576,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067199.02225,5.576,0.048,0.0,0.0,0.0,1.0,0.048,0.0,0.0,56.0,45.0,45.0,41.0,
1676067199.2226746,5.592,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067199.42313,5.592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,44.0,45.0,41.0,
1676067199.6235728,5.592,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,45.0,45.0,41.0,
1676067199.8239574,5.592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067200.0243807,5.622,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.048,56.0,45.0,45.0,41.0,
1676067200.224865,5.622,0.0,0.0,0.048,0.0,1.0,0.19,0.0,0.05,57.0,45.0,45.0,41.0,
1676067200.425239,5.622,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067200.6256654,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067200.8260455,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067201.0264602,5.527,0.1,0.0,0.0,0.0,1.0,0.0,0.05,0.0,56.0,45.0,45.0,41.0,
1676067201.2268555,5.527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067201.42728,5.527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,45.0,45.0,41.0,
1676067201.6277177,5.527,0.095,0.0,0.0,0.0,1.0,0.05,0.05,0.0,57.0,45.0,45.0,41.0,
1676067201.8281665,5.618,0.05,0.0,0.048,0.0,1.0,0.105,0.05,0.05,56.0,45.0,46.0,41.0,
1676067202.0286038,5.618,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,57.0,45.0,45.0,41.0,
1676067202.2289872,5.618,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067202.4293833,5.618,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067202.6298192,5.618,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,46.0,41.0,
1676067202.830219,5.618,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067203.0306568,5.63,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067203.2310996,5.63,0.0,0.0,0.0,0.048,1.0,0.1,0.048,0.0,57.0,46.0,46.0,41.0,
1676067203.4314835,5.63,0.095,0.0,0.0,0.0,1.0,0.05,0.0,0.05,57.0,45.0,46.0,41.0,
1676067203.6319168,5.63,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.048,57.0,45.0,45.0,41.0,
1676067203.8322904,5.63,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.0327265,5.607,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.05,57.0,45.0,45.0,41.0,
1676067204.2331445,5.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.4335139,5.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.6339414,5.607,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067204.834383,5.607,0.05,0.0,0.0,0.048,1.0,0.15,0.0,0.0,57.0,45.0,46.0,41.0,
1676067205.0348263,5.622,0.05,0.0,0.0,0.0,1.0,0.0,0.05,0.0,57.0,45.0,45.0,41.0,
1676067205.2351995,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.0,57.0,45.0,45.0,41.0,
1676067205.4355557,5.622,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.048,57.0,45.0,45.0,41.0,
1676067205.6359766,5.622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,45.0,45.0,41.0,
1676067205.8363628,5.638,0.1,0.0,0.0,0.0,0.35,0.0,0.0,0.091,43.0,43.0,44.0,40.0,
1676067206.0367532,5.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,43.0,38.0,
1676067206.2371314,5.638,0.091,0.0,0.0,0.0,0.0,0.05,0.0,0.0,39.0,39.0,42.0,37.0,
1676067206.4375403,5.638,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,39.0,38.0,41.0,37.0,
1676067206.6379383,5.638,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,38.0,38.0,41.0,36.0,
1676067206.8382761,2.901,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.048,38.0,37.0,40.0,36.0,
1676067207.0386813,2.901,0.053,0.0,0.095,0.0,0.0,0.0,0.0,0.0,37.0,37.0,40.0,36.0,
1676067207.2390146,2.901,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,39.0,35.0,
1676067207.4393628,2.901,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,39.0,35.0,
1676067207.6397736,2.901,0.095,0.0,0.0,0.0,0.0,0.048,0.0,0.048,37.0,36.0,39.0,35.0,
1676067207.8402073,2.901,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,37.0,37.0,39.0,35.0,
1676067208.0405996,2.721,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,39.0,35.0,
1676067208.2409365,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,38.0,34.0,
1676067208.441256,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,38.0,34.0,
1676067208.641652,2.721,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,38.0,34.0,
1676067208.8419821,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,38.0,34.0,
1676067209.042354,2.748,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,35.0,35.0,38.0,34.0,
