Time stamp,Power,avg_temp
1677120702.8453665, 0.0, 38.628
1677120703.0458653, 0.0, 38.628
1677120703.2463903, 3.569, 38.628
1677120703.4468837, 3.569, 38.628
1677120703.647407, 3.569, 38.628
1677120703.8478894, 3.569, 38.628
1677120704.0483785, 3.569, 38.628
1677120704.2488446, 3.5, 38.628
1677120704.4493265, 3.5, 38.628
1677120704.649809, 3.5, 38.628
1677120704.8503747, 3.5, 38.628
1677120705.0508652, 3.5, 38.628
1677120705.2514052, 3.523, 38.628
1677120705.451904, 3.523, 38.628
1677120705.652387, 3.523, 38.628
1677120705.8528793, 3.523, 38.628
1677120706.0533552, 3.523, 38.628
1677120706.253836, 3.47, 39.166
1677120706.4544249, 3.47, 38.628
1677120706.6549995, 3.47, 39.166
1677120706.855623, 3.47, 38.628
1677120707.0562289, 3.47, 38.628
1677120707.2568302, 3.283, 38.09
1677120707.4574556, 3.283, 38.628
1677120707.6580389, 3.283, 38.628
1677120707.8587563, 3.283, 38.628
1677120708.0593877, 3.283, 38.628
1677120708.2600923, 3.294, 38.628
1677120708.4606853, 3.294, 38.628
1677120708.6613755, 3.294, 38.628
1677120708.861978, 3.294, 38.628
1677120709.0625725, 3.294, 37.552
1677120709.263137, 3.29, 38.628
1677120709.463761, 3.29, 38.628
1677120709.664369, 3.29, 38.09
1677120709.8651214, 3.29, 37.552
1677120710.0657716, 3.29, 38.628
1677120710.2663877, 3.29, 38.09
1677120710.4671354, 3.267, 37.552
1677120710.6678045, 3.267, 38.628
1677120710.8684056, 3.267, 38.628
1677120711.0689838, 3.267, 38.09
1677120711.269613, 3.283, 37.552
1677120711.4702117, 3.283, 38.09
1677120711.6708047, 3.283, 38.09
1677120711.8714125, 3.283, 37.552
1677120712.0719824, 3.283, 38.628
1677120712.272613, 3.283, 37.552
1677120712.4732344, 3.244, 37.552
1677120712.6739838, 3.244, 38.09
1677120712.8745813, 3.244, 38.628
1677120713.075369, 3.244, 38.628
1677120713.2759244, 5.099, 38.628
1677120713.476618, 5.099, 39.166
1677120713.677214, 5.099, 40.242
1677120713.8778229, 5.099, 39.704
1677120714.0784166, 5.183, 40.242
1677120714.2789693, 5.183, 40.242
1677120714.4795346, 5.183, 40.78
1677120714.6802425, 5.183, 40.78
1677120714.8810947, 5.183, 40.78
1677120715.0816956, 5.179, 41.318
1677120715.2823327, 5.179, 40.78
1677120715.4829512, 5.179, 41.318
1677120715.6837738, 5.179, 41.318
1677120715.8844025, 5.179, 41.856
1677120716.0851111, 5.218, 41.856
1677120716.2857351, 5.218, 41.856
1677120716.4862976, 5.218, 41.856
1677120716.686978, 5.218, 41.856
1677120716.8877864, 5.218, 41.856
1677120717.088361, 5.218, 41.856
1677120717.2889736, 5.187, 42.394
1677120717.4895797, 5.187, 42.394
1677120717.6901703, 5.187, 42.394
1677120717.8907588, 5.187, 42.932
1677120718.0915859, 5.21, 41.856
1677120718.2921665, 5.21, 42.932
1677120718.4927425, 5.21, 42.394
1677120718.6934686, 5.21, 42.932
1677120718.894089, 5.21, 42.932
1677120719.0947125, 5.164, 42.932
1677120719.295354, 5.164, 42.932
1677120719.4959676, 5.164, 42.932
1677120719.6966157, 5.164, 43.47
1677120719.8971848, 5.164, 42.932
1677120720.0977526, 5.157, 42.932
1677120720.2984655, 5.157, 43.47
1677120720.4990516, 5.157, 43.47
1677120720.699795, 5.157, 42.932
1677120720.9004107, 5.157, 43.47
1677120721.1009977, 5.218, 43.47
1677120721.3016076, 5.218, 43.47
1677120721.502274, 5.218, 44.008
1677120721.7029264, 5.218, 43.47
1677120721.9036276, 5.218, 43.47
1677120722.1041977, 5.218, 44.008
1677120722.304801, 5.218, 44.008
1677120722.5054467, 5.218, 44.008
1677120722.706035, 5.218, 44.008
1677120722.9066174, 5.218, 44.008
1677120723.1073198, 5.229, 44.008
1677120723.3079882, 5.229, 44.008
1677120723.508604, 5.229, 44.008
1677120723.709248, 5.229, 44.546
1677120723.9098256, 5.229, 43.47
1677120724.1104238, 5.191, 44.008
1677120724.3110077, 5.191, 44.008
1677120724.5118685, 5.191, 44.008
