Time stamp,Power,avg_temp
1677121441.9271362, 0.0, 41.856
1677121442.1276302, 4.325, 41.318
1677121442.3280983, 4.325, 41.856
1677121442.5285864, 4.325, 41.318
1677121442.7290685, 4.325, 41.856
1677121442.9296107, 4.325, 41.856
1677121443.1301036, 3.534, 41.318
1677121443.3305774, 3.534, 41.318
1677121443.5310748, 3.534, 41.318
1677121443.7315593, 3.534, 41.856
1677121443.9321716, 3.534, 41.318
1677121444.132662, 3.534, 40.78
1677121444.3331265, 3.534, 41.856
1677121444.5336123, 3.542, 41.318
1677121444.734088, 3.542, 41.856
1677121444.9346888, 3.542, 41.318
1677121445.1351993, 3.527, 41.318
1677121445.3356988, 3.527, 40.78
1677121445.536292, 3.527, 41.318
1677121445.7369878, 3.527, 40.78
1677121445.9375942, 3.527, 41.318
1677121446.1381686, 3.294, 41.318
1677121446.338765, 3.294, 41.318
1677121446.5394473, 3.294, 40.78
1677121446.740024, 3.294, 41.318
1677121446.940638, 3.294, 40.78
1677121447.1413488, 3.324, 40.78
1677121447.341967, 3.324, 40.78
1677121447.5425718, 3.324, 41.318
1677121447.7431347, 3.324, 40.78
1677121447.9437327, 3.324, 40.78
1677121448.144365, 3.313, 40.78
1677121448.3449962, 3.313, 40.78
1677121448.5455754, 3.313, 40.242
1677121448.7461777, 3.313, 41.318
1677121448.9467947, 3.313, 40.78
1677121449.1476045, 3.347, 40.78
1677121449.348211, 3.347, 40.78
1677121449.5488002, 3.347, 40.78
1677121449.7493901, 3.347, 40.242
1677121449.9499514, 3.347, 40.78
1677121450.1506994, 3.26, 40.78
1677121450.3513474, 3.26, 40.78
1677121450.5520523, 3.26, 40.78
1677121450.752651, 3.26, 40.242
1677121450.9533062, 3.26, 40.242
1677121451.1538851, 3.328, 40.78
1677121451.3544557, 3.328, 40.78
1677121451.5550976, 3.328, 40.242
1677121451.7555637, 3.328, 40.78
1677121451.9564538, 3.328, 40.242
1677121452.1570284, 3.531, 40.78
1677121452.3576877, 3.531, 40.78
1677121452.5582635, 3.531, 41.318
1677121452.7589378, 3.531, 41.856
1677121452.9595313, 3.531, 41.318
1677121453.1601183, 5.252, 42.394
1677121453.360677, 5.252, 42.932
1677121453.5613437, 5.252, 42.932
